Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSMUSG00000051285,Pcmtd1,0.13682606712559645,-0.15889853471634252,0.6926692998167425,0.15323133444202977,0.15889853471634252,0.6926692998167425
ENSMUSG00000097797,Gm26901,0.007931945920324432,2.161225063324273,0.0037752914372768767,0.0017281729448349221,-2.161225063324273,0.0037752914372768767
ENSMUSG00000061024,Rrs1,0.02049086029417145,-2.5026887787917067,9.344031689975512e-14,0.11962797162579517,2.5026887787917067,9.344031689975512e-14
ENSMUSG00000025911,Adhfe1,0.003965972960162216,-0.1648191400353216,1.0,0.004992499618411997,0.1648191400353216,1.0
ENSMUSG00000079671,2610203C22Rik,0.0013219909867207386,-2.3602445137715007,0.0015751479932049283,0.009984999236823994,2.3602445137715007,0.0015751479932049283
ENSMUSG00000067879,Vxn,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000025912,Mybl1,0.0026439819734414773,-1.8726383885420121,0.01663259286687234,0.011905191397751686,1.8726383885420121,0.01663259286687234
ENSMUSG00000045210,Vcpip1,0.0819634411766858,-0.6156369302754223,0.023016965583381944,0.1263486441890421,0.6156369302754223,0.023016965583381944
ENSMUSG00000097893,1700034P13Rik,0.0,-0.5392146548168189,0.7705458549892665,0.0007680768643710765,0.5392146548168189,0.7705458549892665
ENSMUSG00000025915,Sgk3,0.09782733301733466,-0.6219995294807545,0.021421524036461744,0.15131114228110207,0.6219995294807545,0.021421524036461744
ENSMUSG00000046101,Mcmdc2,0.005948959440243325,-0.48032096576325145,0.5393211263818517,0.00902490315636015,0.48032096576325145,0.5393211263818517
ENSMUSG00000098234,Snhg6,0.01982986480081108,-2.782726502385795,1.5447204742643339e-15,0.14075008539599976,2.782726502385795,1.5447204742643339e-15
ENSMUSG00000099032,Tcf24,0.0006609954933603693,2.782713440070543,0.3526675618400483,0.0,-2.782713440070543,0.3526675618400483
ENSMUSG00000025916,Ppp1r42,0.013880905360567757,4.657182557986683,1.5268389986305034e-10,0.00038403843218553824,-4.657182557986683,1.5268389986305034e-10
ENSMUSG00000087199,Gm15818,0.0006609954933603693,2.782713440070543,0.3526675618400483,0.0,-2.782713440070543,0.3526675618400483
ENSMUSG00000025917,Cops5,0.03635475213482031,-2.17811596264878,1.1063499967458469e-13,0.16724873721680192,2.17811596264878,1.1063499967458469e-13
ENSMUSG00000056763,Cspp1,0.06874353130947841,-0.448484878641247,0.1362804824556278,0.09447345431764241,0.448484878641247,0.1362804824556278
ENSMUSG00000067851,Arfgef1,0.1857397336342638,-0.20443968037385485,0.5325156155294483,0.21448546437562313,0.20443968037385485,0.5325156155294483
ENSMUSG00000042501,Cpa6,0.0006609954933603693,2.782713440070543,0.3526675618400483,0.0,-2.782713440070543,0.3526675618400483
ENSMUSG00000048960,Prex2,0.0006609954933603693,-0.6767181785667535,0.6677633161906469,0.0019201921609276913,0.6767181785667535,0.6677633161906469
ENSMUSG00000016918,Sulf1,0.0,-3.124177155537976,0.07071415743598439,0.005568557266690304,3.124177155537976,0.07071415743598439
ENSMUSG00000025938,Slco5a1,0.0,-0.8022490606506132,1.0,0.0009600960804638457,0.8022490606506132,1.0
ENSMUSG00000042414,Prdm14,0.0006609954933603693,1.7827134400705429,0.5603304486819244,0.00019201921609276912,-1.7827134400705429,0.5603304486819244
ENSMUSG00000005886,Ncoa2,0.11303022936462316,0.17005920548033782,0.6048613212979417,0.10081008844870379,-0.17005920548033782,0.6048613212979417
ENSMUSG00000025935,Tram1,0.0905563825903706,-1.9361048073854046,1.3343383368493024e-14,0.3487068964244687,1.9361048073854046,1.3343383368493024e-14
ENSMUSG00000025937,Lactb2,0.017185882827369603,-1.7843271526533515,8.833680123689692e-06,0.06125412993359335,1.7843271526533515,8.833680123689692e-06
ENSMUSG00000025932,Eya1,0.0006609954933603693,-3.643551314631555,7.153791506555496e-07,0.016321633367885377,3.643551314631555,7.153791506555496e-07
ENSMUSG00000025930,Msc,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000025925,Terf1,0.02049086029417145,-1.377157896707848,4.171444218734404e-05,0.054725476586439205,1.377157896707848,4.171444218734404e-05
ENSMUSG00000043716,Rpl7,1.0893205730578888,-2.327420425060196,5.0214156104892796e-24,5.467939197457694,2.327420425060196,5.021415610490279e-24
ENSMUSG00000025921,Rdh10,0.015863891840648865,-1.0410359202377304,0.011722498896829407,0.03379538203232737,1.0410359202377304,0.011722498896829407
ENSMUSG00000025920,Stau2,0.007270950426964063,-2.8707287985333805,1.0783369402352945e-12,0.05779778404392351,2.8707287985333805,1.0783369402352945e-12
ENSMUSG00000025939,Ube2w,0.05221864397546918,-0.7626372047517576,0.012029976981397838,0.08948095469923041,0.7626372047517576,0.012029976981397838
ENSMUSG00000079658,Eloc,0.3232267962532206,-0.4474393716450673,0.06988774991856345,0.44126015858118345,0.4474393716450673,0.06988774991856345
ENSMUSG00000025940,Tmem70,0.012558914373847018,-1.9668208275987196,3.544654529372031e-05,0.051461149912862124,1.9668208275987196,3.544654529372031e-05
ENSMUSG00000025779,Ly96,0.03172778368129773,-0.2890772429974682,0.5366752205991349,0.03936393929901767,0.2890772429974682,0.5366752205991349
ENSMUSG00000042686,Jph1,0.0006609954933603693,2.782713440070543,0.3526675618400483,0.0,-2.782713440070543,0.3526675618400483
ENSMUSG00000067780,Pi15,0.0,-2.217286559929457,0.06806613285586634,0.002880288241391537,2.217286559929457,0.06806613285586634
ENSMUSG00000025929,Il17a,0.0,-3.9452070144926568,1.0,0.009984999236823994,3.9452070144926568,1.0
ENSMUSG00000041872,Il17f,0.0,-0.2172865599294571,1.0,0.0005760576482783074,0.2172865599294571,1.0
ENSMUSG00000041859,Mcm3,0.013219909867207388,-3.7557064747135835,9.212489024156364e-26,0.1872187356904499,3.7557064747135835,9.212489024156364e-26
ENSMUSG00000097934,6720483E21Rik,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000025931,Paqr8,0.0,-1.6767181785667535,0.2351603417445822,0.0019201921609276913,1.6767181785667535,0.2351603417445822
ENSMUSG00000041809,Efhc1,0.0013219909867207386,0.1977509393493868,1.0,0.001536153728742153,-0.1977509393493868,1.0
ENSMUSG00000041779,Tram2,0.01189791888048665,-2.0515080878397436,3.7223119292808044e-08,0.051845188345047664,2.0515080878397436,3.7223119292808044e-08
ENSMUSG00000025933,Tmem14a,0.001982986480081108,-1.574838564547541,0.18788776340770164,0.007680768643710765,1.574838564547541,0.18788776340770164
ENSMUSG00000025934,Gsta3,0.0006609954933603693,1.7827134400705429,0.56552467545006,0.00019201921609276912,-1.7827134400705429,0.56552467545006
ENSMUSG00000028033,Kcnq5,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000073730,4933415F23Rik,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000100775,Gm29107,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000026158,Ogfrl1,0.3523105979610769,1.080197004943696,1.509718263364922e-07,0.1666726795685236,-1.080197004943696,1.509718263364922e-07
ENSMUSG00000026156,B3gat2,0.007270950426964063,0.7827134400705429,0.3383819532743896,0.00441644197013369,-0.7827134400705429,0.3383819532743896
ENSMUSG00000026155,Smap1,0.12625013923183054,-0.9876751556331143,4.5219730985125554e-05,0.2513531538654348,0.9876751556331143,4.5219730985125554e-05
ENSMUSG00000026154,Sdhaf4,0.01850787381409034,-2.241948614163727,3.4638793680090777e-09,0.09044105077969426,2.241948614163727,3.4638793680090777e-09
ENSMUSG00000026153,Fam135a,0.0013219909867207386,-3.465214073373043,3.762175319825905e-08,0.02169817141848291,3.465214073373043,3.762175319825905e-08
ENSMUSG00000073725,Lmbrd1,0.2247384677425256,0.392210347911397,0.0924109961095555,0.17147315997084284,-0.392210347911397,0.0924109961095555
ENSMUSG00000033569,Adgrb3,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000048874,Phf3,0.38007240868221237,0.005001503561027132,1.0,0.37904593256712626,-0.005001503561027132,1.0
ENSMUSG00000026064,Ptp4a1,0.038998734108261796,0.9214197109021338,0.006465870510409639,0.020738075338019066,-0.9214197109021338,0.006465870510409639
ENSMUSG00000117310,Ptp4a1,0.007931945920324432,2.4831531582116346,0.0007133403275680193,0.001344134512649384,-2.4831531582116346,0.0007133403275680193
ENSMUSG00000026058,Khdrbs2,0.0013219909867207386,2.367675940791699,0.22718684650084525,0.00019201921609276912,-2.367675940791699,0.22718684650084525
ENSMUSG00000091318,Gm5415,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000102917,Gm37724,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000026134,Prim2,0.007931945920324432,-2.109303879056446,1.965720712873108e-06,0.03686768948981167,2.109303879056446,1.965720712872214e-06
ENSMUSG00000004768,Rab23,0.001982986480081108,-2.2616806792879105,0.0006487530457362042,0.012481249046029994,2.2616806792879105,0.0006487530457362042
ENSMUSG00000042215,Bag2,0.003965972960162216,-2.8361963925739513,2.5889095984093145e-06,0.032835285951863524,2.8361963925739513,2.5889095984093145e-06
ENSMUSG00000042197,Zfp451,0.05750660792235213,-2.1767616725500605,1.3356743737714444e-16,0.2626822876149082,2.1767616725500605,1.3356743737714444e-16
ENSMUSG00000042182,Bend6,0.003304977466801847,-1.490305054335873,0.022701912676005187,0.01094509531728784,1.490305054335873,0.022701912676005187
ENSMUSG00000026131,Dst,0.04362570256178438,-3.3391679614558845,4.282522539276805e-28,0.4477888119283376,3.3391679614558845,4.282522539276805e-28
ENSMUSG00000096992,Gm26788,0.0006609954933603693,0.46078534518318115,1.0,0.0007680768643710765,-0.46078534518318115,1.0
ENSMUSG00000102336,Gm37233,0.0026439819734414773,-0.9397525844005488,0.3526675618400483,0.006144614914968612,0.9397525844005488,0.3526675618400483
ENSMUSG00000042111,Ccdc115,0.05552362144227103,-1.5255720468581515,6.024516702540316e-08,0.16148816073401884,1.5255720468581515,6.024516702540316e-08
ENSMUSG00000026127,Imp4,0.04825267101530696,-1.6678290867304857,6.818675426702911e-10,0.15515152660295745,1.6678290867304857,6.818675426702911e-10
ENSMUSG00000026126,Ptpn18,0.20424760744835413,-1.8408966970127314,2.217702954921883e-14,0.733513405474378,1.8408966970127314,2.217702954921883e-14
ENSMUSG00000100280,Gm28417,0.006609954933603694,0.19775093934938592,0.9469554987566416,0.006144614914968612,-0.19775093934938592,0.9469554987566416
ENSMUSG00000101223,4930568A12Rik,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000045174,Amer3,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000037509,Arhgef4,0.001982986480081108,-0.4652140733730423,0.7909309893349876,0.0034563458896698443,0.4652140733730423,0.7909309893349876
ENSMUSG00000104002,Gm38336,0.0026439819734414773,0.2972866129003009,1.0,0.0024962498092059985,-0.2972866129003009,1.0
ENSMUSG00000037503,Fam168b,0.1447580130459209,-0.5194061737366398,0.04193027519034835,0.20814883024456174,0.5194061737366398,0.04193027519034835
ENSMUSG00000026123,Plekhb2,0.0627945718692351,-1.5496961386851429,4.605004745399365e-09,0.18549056274561498,1.5496961386851429,4.605004745399365e-09
ENSMUSG00000045216,Hs6st1,0.010575927893765909,-3.1632467202165686,1.1397160199424685e-18,0.10042605001651825,3.1632467202165686,1.1397160199424685e-18
ENSMUSG00000102202,Gm33280,0.0006609954933603693,1.1977509393493868,0.7244057160911612,0.00038403843218553824,-1.1977509393493868,0.7244057160911612
ENSMUSG00000037470,Uggt1,0.03569375664145995,-2.472100458958283,2.354772373403491e-18,0.2014281576813148,2.472100458958283,2.354772373403491e-18
ENSMUSG00000047180,Neurl3,0.6510805609599638,1.212457438164411,6.152995165956377e-10,0.28092411314372123,-1.212457438164411,6.152995165953404e-10
ENSMUSG00000037447,Arid5a,0.2736521342511929,-0.1695752112124853,0.6489547725658034,0.30819084182889445,0.1695752112124853,0.6489547725658034
ENSMUSG00000102762,4930403P22Rik,0.019168869307450712,0.4607853451831794,0.3526675618400483,0.014209421990864916,-0.4607853451831794,0.3526675618400483
ENSMUSG00000010453,Kansl3,0.103776292457578,-0.02464148198706173,1.0,0.10599460728320856,0.02464148198706173,1.0
ENSMUSG00000037432,Fer1l5,0.0006609954933603693,0.46078534518318115,1.0,0.0007680768643710765,-0.46078534518318115,1.0
ENSMUSG00000001143,Lman2l,0.02247384677425256,-1.3594665708888662,3.6239349306510444e-05,0.059141918556572894,1.3594665708888662,3.6239349306510444e-05
ENSMUSG00000037408,Cnnm4,0.026439819734414775,-0.09813929463645366,0.973979901618122,0.02880288241391537,0.09813929463645366,0.973979901618122
ENSMUSG00000001138,Cnnm3,0.007270950426964063,-2.0917556778455983,1.3620631599976876e-06,0.0336033628162346,2.0917556778455983,1.3620631599976876e-06
ENSMUSG00000067653,Ankrd23,0.001982986480081108,0.6127884386282307,0.9111650521946468,0.001536153728742153,-0.6127884386282307,0.9111650521946468
ENSMUSG00000079610,Ankrd39,0.005948959440243325,-2.1048118306710455,2.3604181545704908e-05,0.028226824765637062,2.1048118306710455,2.3604181545704908e-05
ENSMUSG00000026121,Sema4c,0.007270950426964063,-2.626677496067159,1.5545195553057424e-10,0.04877288088756336,2.626677496067159,1.5545195553057424e-10
ENSMUSG00000087589,D430040D24Rik,0.0,-2.1241771555379767,0.10331142405323038,0.002688269025298768,2.1241771555379767,0.10331142405323038
ENSMUSG00000046337,Fam178b,0.0006609954933603693,-0.024641481987060843,1.0,0.0011521152965566148,0.024641481987060843,1.0
ENSMUSG00000061518,Cox5b,0.3880043546025368,-1.052069310420279,4.443786084221047e-06,0.8053285922930737,1.052069310420279,4.443786084221047e-06
ENSMUSG00000037351,Actr1b,0.037676743121541054,-1.6585135831891642,3.2727000898271445e-08,0.12078008692235179,1.6585135831891642,3.2727000898271445e-08
ENSMUSG00000102416,4933424G06Rik,0.0013219909867207386,-0.43967898126590477,0.7479940989778188,0.0024962498092059985,0.43967898126590477,0.7479940989778188
ENSMUSG00000104237,Gm33533,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000026117,Zap70,0.0006609954933603693,-3.609603982708218,9.438747696253507e-07,0.015937594935699836,3.609603982708218,9.438747696253507e-07
ENSMUSG00000026116,Tmem131,0.08460742315012727,-1.2144879265767843,1.293796125245974e-06,0.19758777335945943,1.2144879265767843,1.293796125245974e-06
ENSMUSG00000102930,Gm38115,0.007931945920324432,-0.8918862731352899,0.09109804654052149,0.01574557571960707,0.8918862731352899,0.09109804654052149
ENSMUSG00000026114,Cnga3,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000026113,Inpp4a,0.07733647272316321,0.7228419840931437,0.009778455226826906,0.047044707942728435,-0.7228419840931437,0.009778455226826906
ENSMUSG00000026112,Coa5,0.05354063496218992,-1.7978438815306133,3.207745702065571e-11,0.18817883177091374,1.7978438815306133,3.207745702065571e-11
ENSMUSG00000026111,Unc50,0.04296470706842401,-0.8311039233227984,0.005166570836198523,0.07738374408538595,0.8311039233227984,0.005166570836198523
ENSMUSG00000026110,Mgat4a,0.11501321584470427,-1.0328619887920305,2.5397752877873825e-05,0.2363756550101988,1.0328619887920305,2.5397752877873825e-05
ENSMUSG00000026090,2010300C02Rik,0.0,-1.9177262780705497,0.4270526785493966,0.0023042305931132295,1.9177262780705497,0.4270526785493966
ENSMUSG00000060771,Tsga10,0.007931945920324432,-1.8743988464064492,7.287068513582482e-05,0.03129913222312137,1.8743988464064492,7.287068513582482e-05
ENSMUSG00000037216,Lipt1,0.0,-2.1241771555379767,0.10331142405323038,0.002688269025298768,2.1241771555379767,0.10331142405323038
ENSMUSG00000026088,Mitd1,0.023134842267612928,-0.7888285448882923,0.047544968711900684,0.04090009302775983,0.7888285448882923,0.047544968711900684
ENSMUSG00000026087,Mrpl30,0.11831819331150611,-1.6919389155055242,1.6447978556730067e-11,0.38403843218553824,1.6919389155055242,1.6447978556730067e-11
ENSMUSG00000087374,Gm15457,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000026085,Lyg1,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000058407,Txndc9,0.12691113472519092,-1.0042078897326392,3.34941890041751e-05,0.2555775766194757,1.0042078897326392,3.34941890041751e-05
ENSMUSG00000026083,Eif5b,0.13021611219199278,-1.9978511810995268,8.968496535732944e-16,0.5222922677723321,1.9978511810995268,8.968496535732944e-16
ENSMUSG00000026082,Rev1,0.026439819734414775,-0.8022490606506141,0.028332350249103296,0.047044707942728435,0.8022490606506141,0.028332350249103296
ENSMUSG00000037138,Aff3,0.0,-2.9177262780705497,0.009227152376298878,0.0048004804023192285,2.9177262780705497,0.009227152376298878
ENSMUSG00000087131,Gm16152,0.0,-0.5392146548168189,0.7705458549892665,0.0007680768643710765,0.5392146548168189,0.7705458549892665
ENSMUSG00000026080,Chst10,0.0006609954933603693,-3.74084851598647,1.9048926666607774e-07,0.017473748664441992,3.74084851598647,1.9048926666607774e-07
ENSMUSG00000026078,Pdcl3,0.08394642765676691,-1.5671206513867044,7.60622105548103e-10,0.25039305778497095,1.5671206513867044,7.60622105548103e-10
ENSMUSG00000073702,Rpl31,0.39527530502950087,-2.4710334404251686,4.652829666783163e-25,2.19401156307598,2.4710334404251686,4.652829666783163e-25
ENSMUSG00000003134,Tbc1d8,0.05750660792235213,0.4872575565443711,0.1314349265093077,0.04128413145994536,-0.4872575565443711,0.1314349265093077
ENSMUSG00000003135,Cnot11,0.03040579269457699,-0.8426067982667549,0.015422235250554044,0.05549355345081028,0.8426067982667549,0.015422235250554044
ENSMUSG00000085894,Gm15832,0.07799746821652359,1.6114420129207132,6.333056290462073e-09,0.025538555740338295,-1.6114420129207132,6.333056290462073e-09
ENSMUSG00000048234,Rnf149,1.5183066482487684,1.4440575350838143,8.878332443716625e-15,0.5578158227494944,-1.4440575350838143,8.87833244371839e-15
ENSMUSG00000050967,Creg2,0.006609954933603694,-1.3124437929697983,0.008058739308274407,0.01785778709662753,1.3124437929697983,0.008058739308274407
ENSMUSG00000097083,D930019O06Rik,0.0,-0.2172865599294571,1.0,0.0005760576482783074,0.2172865599294571,1.0
ENSMUSG00000057173,Rfx8,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000101634,1700066B17Rik,0.0026439819734414773,1.7827134400705429,0.1539322550183928,0.0007680768643710765,-1.7827134400705429,0.1539322550183928
ENSMUSG00000026074,Map4k4,0.44484996703152857,-0.4793395708736846,0.04653477402645322,0.6206061064118298,0.4793395708736846,0.04653477402645322
ENSMUSG00000026073,Il1r2,2.1217955336867855,3.894301989257716,1.2522353927097041e-97,0.1424782583408347,-3.894301989257716,1.2522353927097041e-97
ENSMUSG00000097899,Gm16894,0.003965972960162216,1.7827134400705429,0.0718700289241368,0.0011521152965566148,-1.7827134400705429,0.0718700289241368
ENSMUSG00000026072,Il1r1,0.0,-5.136149797204052,9.528169614823812e-11,0.023042305931132295,5.136149797204052,9.528169614823812e-11
ENSMUSG00000070942,Il1rl2,0.003304977466801847,-3.1401186994069974,8.41106417335917e-06,0.03475547811279121,3.1401186994069974,8.41106417335917e-06
ENSMUSG00000026069,Il1rl1,0.0006609954933603693,-2.709139656259132,0.012775773053774045,0.008448845508081842,2.709139656259132,0.012775773053774045
ENSMUSG00000026070,Il18r1,0.00991493240040554,-0.1241771555379767,1.0,0.011329133749473379,0.1241771555379767,1.0
ENSMUSG00000026068,Il18rap,0.31331186385281506,3.5247500237841702,5.098666821750149e-55,0.027074709469080447,-3.5247500237841702,5.098666821750149e-55
ENSMUSG00000026065,Slc9a4,0.0026439819734414773,-0.8495547754289712,0.432236260585721,0.005760576482783074,0.8495547754289712,0.432236260585721
ENSMUSG00000041945,Mfsd9,0.0,-2.4652140733730423,0.04699821934683885,0.0034563458896698443,2.4652140733730423,0.04699821934683885
ENSMUSG00000060679,Mrps9,0.021151855787531818,-2.2063154421084543,3.4276927413084452e-12,0.10042605001651825,2.2063154421084543,3.4276927413084452e-12
ENSMUSG00000041907,Gpr45,0.0,-0.2172865599294571,1.0,0.0005760576482783074,0.2172865599294571,1.0
ENSMUSG00000070939,Tgfbrap1,0.015863891840648865,-1.723177489659415,8.229597545055787e-07,0.054341438154253664,1.723177489659415,8.229597545055787e-07
ENSMUSG00000010290,AI597479,0.0052879639468829545,-1.0917556778455983,0.05875355351056134,0.012481249046029994,1.0917556778455983,0.05875355351056134
ENSMUSG00000008136,Fhl2,0.001982986480081108,-3.9452070144926568,1.315409322661184e-13,0.04051605459557429,3.9452070144926568,1.315409322661184e-13
ENSMUSG00000066877,Nck2,0.0026439819734414773,-2.371091896008493,0.002071294458249881,0.016897691016163684,2.371091896008493,0.002071294458249881
ENSMUSG00000026051,Ecrg4,0.0,-2.609603982708218,0.06347905519964786,0.0038403843218553827,2.609603982708218,0.06347905519964786
ENSMUSG00000100764,Gm29155,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000100480,Gm29156,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000057363,Uxs1,0.0052879639468829545,-3.145393641447672,8.225477123093692e-13,0.052421245993325975,3.145393641447672,8.225477123093692e-13
ENSMUSG00000041763,Tpp2,0.15929991389984902,-1.1695585068979084,1.2620360632500037e-06,0.3594599725256638,1.1695585068979084,1.2620360632500037e-06
ENSMUSG00000047343,Mettl21c,0.0013219909867207386,0.36767594079169896,1.0,0.001344134512649384,-0.36767594079169896,1.0
ENSMUSG00000091844,Gm8251,0.003304977466801847,-1.413683772732961,0.030473472021729585,0.010369037669009533,1.413683772732961,0.030473472021729585
ENSMUSG00000026049,Tex30,0.02181285128089219,-0.8712907050802654,0.015095057918924659,0.04090009302775983,0.8712907050802654,0.015095057918924659
ENSMUSG00000026047,Poglut2,0.0013219909867207386,-3.7820711787129833,5.329944044328631e-10,0.027074709469080447,3.7820711787129833,5.329944044328631e-10
ENSMUSG00000041684,Bivm,0.0,-4.802249060650613,8.351878198551789e-09,0.018241825528813066,4.802249060650613,8.351878198551789e-09
ENSMUSG00000026048,Ercc5,0.010575927893765909,-1.7880352014309127,6.8438931293570724e-06,0.0385958624346466,1.7880352014309127,6.8438931293570724e-06
ENSMUSG00000056870,Gulp1,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000026043,Col3a1,0.006609954933603694,-4.4857753958553594,0.45580693837674535,0.16264027603057546,4.4857753958553594,0.45580693837674535
ENSMUSG00000026042,Col5a2,0.0013219909867207386,-4.665747060745751,0.03208069184425721,0.050117015400212746,4.665747060745751,0.03208069184425721
ENSMUSG00000025995,Wdr75,0.012558914373847018,-2.619872318162045,5.089562342933736e-09,0.08103210919114857,2.619872318162045,5.089562342933736e-09
ENSMUSG00000098549,Gm5269,0.0013219909867207386,3.367675940791699,0.12965288815788134,0.0,-3.367675940791699,0.12965288815788134
ENSMUSG00000025993,Slc40a1,0.2544832649437422,2.907564927255625,1.3806220642317106e-32,0.03379538203232737,-2.907564927255625,1.3806220642317106e-32
ENSMUSG00000041144,Dnah7b,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000025986,Slc39a10,0.008592941413684801,-3.454325757230307,5.778033033062654e-20,0.10119412688088933,3.454325757230307,5.778033033062654e-20
ENSMUSG00000100213,Gm28151,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000101447,Gm28826,0.0013219909867207386,0.5603210187340952,1.0,0.0011521152965566148,-0.5603210187340952,1.0
ENSMUSG00000099608,4933411E06Rik,0.0,0.1977509393493868,1.0,0.00038403843218553824,-0.1977509393493868,1.0
ENSMUSG00000100816,Gm28321,0.004626968453522585,2.197750939349386,0.019654593704427764,0.0009600960804638457,-2.197750939349386,0.019654593704427764
ENSMUSG00000045954,Cavin2,0.001982986480081108,-3.6519147875661817,0.0002054793007986562,0.03302730516795629,3.6519147875661817,0.0002054793007986562
ENSMUSG00000101702,1700072G22Rik,0.0,0.7827134400705429,1.0,0.00019201921609276912,-0.7827134400705429,1.0
ENSMUSG00000026107,Nabp1,0.2068915894217956,0.2812945801323994,0.28814662794473966,0.17051306389037899,-0.2812945801323994,0.28814662794473966
ENSMUSG00000099413,Gm17767,0.003304977466801847,3.367675940791699,0.023458874652065607,0.00019201921609276912,-3.367675940791699,0.023458874652065607
ENSMUSG00000018417,Myo1b,0.0026439819734414773,-4.128978141801798,2.9342424585438603e-16,0.05760576482783074,4.128978141801798,2.9342424585438603e-16
ENSMUSG00000101724,Gm29453,0.0,-0.5392146548168189,0.7705458549892665,0.0007680768643710765,0.5392146548168189,0.7705458549892665
ENSMUSG00000100313,Gm28323,0.0,-0.8022490606506132,0.7765621456520865,0.0009600960804638457,0.8022490606506132,0.7765621456520865
ENSMUSG00000062939,Stat4,0.005948959440243325,-1.5677838070135914,0.002353912667038694,0.01939394082536968,1.5677838070135914,0.002353912667038694
ENSMUSG00000109599,Gm31812,0.0006609954933603693,0.46078534518318115,1.0,0.0007680768643710765,-0.46078534518318115,1.0
