Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000073725,Lmbrd1,0.22454134960440955,0.3880049493428692,0.09911182069093982,0.18021710667901036,-0.07868135260238862,0.8288131756400572,0.11882536471460117,-0.672118000677171,0.08587882154918965
ENSMUSG00000033569,Adgrb3,0.0,0.8196839526823556,1.0,0.00022112528426872436,-0.04030026087453287,1.0,0.0,2.067780327266844,1.0
ENSMUSG00000048874,Phf3,0.3863729529229029,0.035493723628835294,1.0,0.312892277240245,-0.7211712929698125,0.00017542889553552165,0.7842474071163678,1.244379086654026,9.684431804363876e-07
ENSMUSG00000026064,Ptp4a1,0.039109304135302565,0.9209672885195372,0.007597323343259035,0.017026646888691776,-1.2626926822109814,4.347109056278072e-05,0.04473425495137927,1.024711605374958,0.022535623577179885
ENSMUSG00000117310,Ptp4a1,0.008091580165924669,2.5201236708234473,0.0005952103365393402,0.001326751705612346,-2.040300260874532,0.008666535715121776,0.0013979454672306021,-0.18014718617674141,0.9695387518645382
ENSMUSG00000026058,Khdrbs2,0.001348596694320778,2.4046464534035117,0.21932099739694372,0.00022112528426872436,-1.625262761595689,0.4276242551045678,0.0,1.0677803272668438,1.0
ENSMUSG00000091318,Gm5415,0.0,0.23472145196119953,1.0,0.00022112528426872436,-1.0403002608745329,0.7256265705547285,0.0013979454672306021,3.067780327266844,0.3482110814008321
ENSMUSG00000102917,Gm37724,0.0,0.23472145196119953,1.0,0.00022112528426872436,-1.0403002608745329,0.7256265705547285,0.0013979454672306021,3.067780327266844,0.3482110814008321
ENSMUSG00000026134,Prim2,0.008091580165924669,-2.0723333664446333,3.208108782686594e-06,0.03206316621896503,0.2426337023969669,0.6188471116103316,0.0657034369598383,1.3489620798108968,0.0007995888143123764
ENSMUSG00000004768,Rab23,0.0020228950414811673,-2.2247101666760978,0.0009552020516730848,0.005749257390986833,-1.7116775134131625,5.228214537463639e-05,0.05451987322199348,3.4828178265456877,3.701101955731652e-15
ENSMUSG00000042215,Bag2,0.0040457900829623345,-2.7992258799621386,4.08593700667373e-06,0.01017176307636132,-2.5301055285553486,7.581963187927104e-12,0.17474318340382525,4.317139796203561,7.955246563656971e-26
ENSMUSG00000042197,Zfp451,0.04989807768986879,-2.3840392572100226,1.4185820882145936e-18,0.2598222090157511,1.0249457637409056,1.1760868982103057e-06,0.287976766249504,0.4735549052167194,0.12785192628576703
ENSMUSG00000042182,Bend6,0.0033714917358019453,-1.4533345417240602,0.022267897858462234,0.010614013644898768,0.6675189876321577,0.2554299614587133,0.012581509205075418,0.6348209199907373,0.5310834934832821
ENSMUSG00000026131,Dst,0.04382939256542529,-3.324510773666539,1.841086128174851e-27,0.19945500641038938,-1.769576589452091,1.8474804042240723e-17,2.0004599636069917,3.6327328672565056,5.986965690919029e-50
ENSMUSG00000096992,Gm26788,0.000674298347160389,0.4977558577949939,1.0,0.00022112528426872436,-2.3622283557618964,0.11794945225137032,0.004193836401691806,3.482817826545687,0.04047920581373911
ENSMUSG00000102336,Gm37233,0.002697193388641556,-0.902782071788736,0.3460425280395218,0.006854883812330455,1.374737238404312,0.09082634521269209,0.0013979454672306021,-1.1021446741754675,0.5150967973185576
ENSMUSG00000042111,Ccdc115,0.05259527107851035,-1.6044557537037405,2.041205733733261e-08,0.17756360326778567,1.6682369249651559,7.272276298211037e-12,0.06150960055814649,-1.225001421961002,0.0036580439711551126
ENSMUSG00000026127,Imp4,0.04854948099554801,-1.6522695862096137,1.371650315020846e-09,0.15943132995775025,1.1246378878980217,6.869509908180213e-07,0.12301920111629298,-0.08948143890971627,1.0
ENSMUSG00000026126,Ptpn18,0.19554652067651282,-1.902331300017879,6.7310911491203326e-15,0.8332000711245534,2.3398199317066184,1.5514399954189103e-28,0.09925412817337274,-2.7492032959885373,3.9830177661417394e-13
ENSMUSG00000100280,Gm28417,0.006742983471603891,0.23472145196119953,0.9440167026359744,0.006191507959524282,-0.08920986135547881,1.0,0.0055917818689224085,0.10430620329195772,1.0
ENSMUSG00000101223,4930568A12Rik,0.0,0.8196839526823556,1.0,0.00022112528426872436,-0.04030026087453287,1.0,0.0,2.067780327266844,1.0
ENSMUSG00000045174,Amer3,0.0,0.8196839526823556,1.0,0.00022112528426872436,-0.04030026087453287,1.0,0.0,2.067780327266844,1.0
ENSMUSG00000037509,Arhgef4,0.0020228950414811673,-0.4282435607612296,0.7889144547728247,0.0028746286954934165,-0.4028703402592404,0.8231744057727625,0.00698972733615301,1.56527998673766,0.1494480473932769
ENSMUSG00000104002,Gm38336,0.002697193388641556,0.3342571255121136,0.9754613282579512,0.002653503411224692,0.07517695654540368,1.0,0.0013979454672306021,-0.019682513983495298,1.0
ENSMUSG00000037503,Fam168b,0.14632274133380443,-0.49826794756802695,0.054203444784080644,0.20542538908564492,0.2700398597376181,0.30238833553218253,0.21947743835520453,0.20791139942812187,0.6038687635011132
ENSMUSG00000026123,Plekhb2,0.05866395620295385,-1.6501428373173201,9.252845776669132e-10,0.19680150299916468,1.3327166059452917,3.115568382685424e-09,0.11742741924737057,-0.45651939154768817,0.3171866173359874
ENSMUSG00000045216,Hs6st1,0.008765878513085058,-3.414620276897255,7.278914033982505e-20,0.08889236427602719,0.5058113108752655,0.05689347842490212,0.17334523793659465,1.333124893787839,5.815622517085051e-06
ENSMUSG00000102202,Gm33280,0.000674298347160389,1.2347214519611995,0.7149340455900551,0.0,-3.040300260874533,0.08424699558081321,0.0027958909344612043,3.652742827987999,0.07493928347533436
ENSMUSG00000037470,Uggt1,0.03506351405234023,-2.491314582046748,3.043022096719062e-18,0.16385383564312475,-0.008850622249479745,1.0,0.43336309484148666,1.7155559002544885,7.0204688113147116e-12
ENSMUSG00000047180,Neurl3,0.6587894851757001,1.2298126515775767,4.096776747032214e-10,0.3177570334941569,-0.533445875129545,0.0076865073618720015,0.04753014588584047,-3.0407441295113253,7.756146834862449e-14
ENSMUSG00000037447,Arid5a,0.27376512894711796,-0.16785592632917767,0.6598809113575674,0.30448951643803346,0.05938498450181129,0.9368536312569319,0.3299151302664221,0.15562367624479823,0.7177470867219328
ENSMUSG00000102762,4930403P22Rik,0.019554652067651283,0.4977558577949939,0.3448529324953136,0.01370976762466091,-0.4553377601533759,0.3486075624291771,0.016775345606767224,0.24465808935092337,0.9149094722009466
ENSMUSG00000010453,Kansl3,0.10451624380986031,-0.011257789692864506,1.0,0.08645998614907123,-0.7430030305241933,0.0005716935260851885,0.22786511115858812,1.3299353090923711,2.2591207749000893e-06
ENSMUSG00000037432,Fer1l5,0.000674298347160389,0.4977558577949939,1.0,0.0008845011370748974,0.28162783401283065,1.0,0.0,0.4828178265456877,1.0
ENSMUSG00000001143,Lman2l,0.02225184545629284,-1.3689776113415428,3.874767982140279e-05,0.052627817655956394,0.1463210294400934,0.736970665779887,0.09925412817337274,1.1502424874588173,0.0006008095614854975
ENSMUSG00000037408,Cnnm4,0.026971933886415562,-0.06116878202463916,1.0,0.02675615939651565,-0.23884594025661254,0.5595919158483154,0.04054041854968746,0.6348209199907373,0.20496557960113546
ENSMUSG00000001138,Cnnm3,0.00741728181876428,-2.0547851652337856,2.385676985070163e-06,0.026535034112246923,-0.1875262140577103,0.7219721235049182,0.07688700069768312,1.8307411299659946,2.772337136522321e-07
ENSMUSG00000067653,Ankrd23,0.0020228950414811673,0.6497589512400435,0.9080217592896911,0.0011056264213436218,-1.2626926822109805,0.35682367202468385,0.004193836401691806,1.8978553258245308,0.20524005612794863
ENSMUSG00000079610,Ankrd39,0.005394386777283112,-2.2295595663374934,1.007195483969052e-05,0.027198409965053096,0.826433208262003,0.04452619151316705,0.034948636680765054,0.723825926049483,0.20496557960113546
ENSMUSG00000026121,Sema4c,0.006742983471603891,-2.720884428680347,1.0512258404561303e-10,0.02277590427967861,-1.6885886969645183,1.970290145061313e-11,0.2124877110190515,3.4922781557947533,2.818679245491673e-35
ENSMUSG00000087589,D430040D24Rik,0.0,-2.087206642926162,0.10413509751936233,0.0015478769898810705,-1.0403002608745329,0.44113295827472776,0.009785618270614214,3.067780327266843,0.001449206073656855
ENSMUSG00000046337,Fam178b,0.000674298347160389,0.01232903062475188,1.0,0.000663375852806173,-1.3622283557618964,0.40090848899469744,0.004193836401691806,2.745852232379481,0.07467902414146178
ENSMUSG00000061518,Cox5b,0.3742355826740159,-1.1067933716249296,1.7674118579329902e-06,0.7918496429663019,0.5362289254057946,0.009997363308358537,0.9016748263637383,0.3888014397256322,0.20324635472954033
ENSMUSG00000037351,Actr1b,0.03843500578814218,-1.6215430705773515,7.415235827548356e-08,0.11609077424108029,0.6587687255331449,0.010757857947836886,0.1453863285919826,0.5946737717324702,0.08944809726547986
ENSMUSG00000102416,4933424G06Rik,0.001348596694320778,-0.40270846865409204,0.7496636575535085,0.0028746286954934165,1.1820921604619166,0.3230777236143295,0.0,-0.9322196727331562,0.6122463196797094
ENSMUSG00000104237,Gm33533,0.0,0.8196839526823556,1.0,0.00022112528426872436,-0.04030026087453287,1.0,0.0,2.067780327266844,1.0
ENSMUSG00000026117,Zap70,0.000674298347160389,-3.572633470096404,1.4715702562769608e-06,0.018353398594304123,4.352017161904229,1.3876955238112812e-10,0.0,-3.341610608870857,0.001967603802315495
ENSMUSG00000026116,Tmem131,0.08563589008936941,-1.1901446646857528,2.379266086579284e-06,0.20188738453734534,0.8591121551809668,7.986241474510327e-05,0.16355961966598043,-0.07333097667073174,1.0
ENSMUSG00000102930,Gm38115,0.008091580165924669,-0.8549157605234772,0.11099297377389022,0.017911148025766672,1.5098968216859472,0.0009636779666143722,0.0013979454672306021,-2.486808524410793,0.007180929372821185
ENSMUSG00000026114,Cnga3,0.0,0.8196839526823556,1.0,0.00022112528426872436,-0.04030026087453287,1.0,0.0,2.067780327266844,1.0
ENSMUSG00000026113,Inpp4a,0.07687001157628436,0.7051720715586502,0.01190690305079315,0.04931093839192553,-0.3622283557618955,0.23480530760667906,0.034948636680765054,-0.6326593908742479,0.24515124688704268
ENSMUSG00000026112,Coa5,0.04989807768986879,-1.8998645884064413,5.764445497394364e-12,0.2043197626643013,1.704484837750973,1.2063328630887894e-13,0.08807056443552792,-0.8965605405255745,0.023995832306868064
ENSMUSG00000026111,Unc50,0.04180649752394412,-0.8719211080839746,0.003783499062006103,0.061472829026705374,-0.49360777708109316,0.05372900237665048,0.17893701980551707,1.665379653665926,8.777840715171382e-09
ENSMUSG00000026110,Mgat4a,0.10991063058714341,-1.1023746237520453,9.078017518109505e-06,0.2660137169752754,1.5279834986999936,1.6989065649976364e-12,0.05451987322199348,-2.0270891054518536,1.9606414794873832e-07
ENSMUSG00000026090,2010300C02Rik,0.0,-1.880755765458737,0.42357721240886625,0.0017690022741497949,-0.19230335431958245,0.9774899466682005,0.0055917818689224085,2.2197834207118934,0.16305763620544353
ENSMUSG00000060771,Tsga10,0.005394386777283112,-2.402708468654092,2.200616000964763e-06,0.034716669630189725,2.015552973858985,8.054068168414603e-07,0.01397945467230602,-0.8478274854427834,0.26264089066306456
ENSMUSG00000037216,Lipt1,0.0,-2.087206642926162,0.10413509751936233,0.0008845011370748974,-2.1778037846244676,0.012563819472939667,0.01397945467230602,4.2052838510167785,1.946994682819684e-06
ENSMUSG00000026088,Mitd1,0.02225184545629284,-0.8477407082307735,0.030549945375369876,0.030294163944815235,-0.7391307261539675,0.015731547254042473,0.10903974644398697,1.9537085605580486,3.173148483178943e-08
ENSMUSG00000026087,Mrpl30,0.11260782397578498,-1.7631300814602238,4.5885908989313106e-12,0.36065533864228944,0.5314627420917641,0.016958924782903412,0.5326172230148594,0.8322296840511101,0.002984246392228663
ENSMUSG00000087374,Gm15457,0.0,0.8196839526823556,1.0,0.00022112528426872436,-0.04030026087453287,1.0,0.0,2.067780327266844,1.0
ENSMUSG00000026085,Lyg1,0.0,0.23472145196119953,1.0,0.0004422505685374487,0.544662239846625,1.0,0.0,1.4828178265456877,1.0
ENSMUSG00000058407,Txndc9,0.12609379091899275,-1.01051094573336,3.688434798955534e-05,0.22112528426872435,-0.10649700357598979,0.7256265705547285,0.4697096769894823,1.2500659876479363,1.4284361222461655e-06
ENSMUSG00000026083,Eif5b,0.12609379091899275,-2.0409407944052935,4.939378394098026e-16,0.482937620842894,0.5334810506702152,0.01312622578090772,0.7632782251079088,0.9512890555133968,0.0003457073425483571
ENSMUSG00000026082,Rev1,0.026971933886415562,-0.7652785480388005,0.03949192061889684,0.039581425884101656,-0.2899141509460046,0.43093093191768117,0.09226440083721973,1.3525098041999564,0.0002067442834457225
ENSMUSG00000037138,Aff3,0.0,-2.880755765458737,0.009285599571409618,0.005528132106718109,3.6601394572665598,0.00042245900187066007,0.0,-1.632659390874248,0.219671867674063
ENSMUSG00000087131,Gm16152,0.0,-0.5022441422050061,0.7720935179900564,0.0008845011370748974,1.2816278340128306,0.49095641096043807,0.0,0.7458522323794821,1.0
ENSMUSG00000026080,Chst10,0.000674298347160389,-3.7038780033746574,2.925975710818678e-07,0.020122400868453915,4.483261695182481,1.030721445946858e-11,0.0,-3.471378483841187,0.0007945055522203363
ENSMUSG00000026078,Pdcl3,0.08361299504788824,-1.56767858815364,1.0720554227361613e-09,0.23704630473607252,0.5352810035523148,0.01777595903764231,0.3285171847991915,0.7252159396851834,0.01263432109656079
ENSMUSG00000073702,Rpl31,0.3688411958967328,-2.568867623424386,3.5643587223459055e-26,2.106439457943868,0.8903708266003627,4.0117710607976195e-06,2.7273916065669046,0.7001686491715435,0.010743403697172993
ENSMUSG00000003134,Tbc1d8,0.05866395620295385,0.5242280691561847,0.09500604647980704,0.047541936117775734,0.25515562265163805,0.5088855061126147,0.0,-5.175393656206106,2.4101095429562104e-09
ENSMUSG00000003135,Cnot11,0.02966912727505712,-0.8782875098679863,0.012832916170759703,0.05196444180315023,0.18413130573551317,0.671203269238067,0.07828494616491372,0.7713873244866192,0.05396958811255652
ENSMUSG00000085894,Gm15832,0.0795672049649259,1.6484125255325268,3.167734987047652e-09,0.02896741223920289,-0.9147693787906732,0.001286532631009379,0.0027958909344612043,-3.313041456674087,3.687864081025061e-06
ENSMUSG00000048234,Rnf149,1.5374002315256872,1.4619005701884404,5.26485192449425e-15,0.6324183130085517,-0.752137717414485,4.090710451978756e-05,0.08667261896829732,-3.282773045983567,1.7238949492095362e-17
