Feature,Normalized.Dispersion
ENSMUSG00000026123,0.7378456459279312
ENSMUSG00000102279,nan
ENSMUSG00000045216,-1.719921660650518
ENSMUSG00000104523,nan
ENSMUSG00000102202,0.6382896729636127
ENSMUSG00000037470,-2.5212503259619243
ENSMUSG00000047180,0.52417873316606
ENSMUSG00000037447,0.5916673969295342
ENSMUSG00000102762,-1.5087767206640785
ENSMUSG00000010453,-0.39300854974590027
ENSMUSG00000037432,3.7450340355559204
ENSMUSG00000001143,-0.3274257076095851
ENSMUSG00000037408,-0.26226131738226127
ENSMUSG00000001138,-1.0138195674228387
ENSMUSG00000067653,-0.7493626529404133
ENSMUSG00000079610,-0.2589078159432574
ENSMUSG00000026121,0.7709802885093048
ENSMUSG00000087589,5.86867746818409
ENSMUSG00000046337,-1.2908777328316354
ENSMUSG00000061518,0.3211119661890888
ENSMUSG00000037351,-1.300456160304095
ENSMUSG00000102416,-1.0280311681785577
ENSMUSG00000104237,nan
ENSMUSG00000026117,-1.4459996404229563
ENSMUSG00000026116,-0.6846118846281977
ENSMUSG00000102930,-0.9235764568188087
ENSMUSG00000050122,nan
ENSMUSG00000026113,2.0201362749248877
ENSMUSG00000026112,0.46498242045254484
ENSMUSG00000026111,-0.8532498843439488
ENSMUSG00000026110,-1.1812731876782574
ENSMUSG00000026090,-1.0773814979890441
ENSMUSG00000060771,-0.5214429159800522
ENSMUSG00000037216,-2.4158703764006013
ENSMUSG00000026088,0.7184593785879495
ENSMUSG00000026087,1.2641717265072154
ENSMUSG00000026085,0.7131532247747481
ENSMUSG00000058407,0.24066637556180748
ENSMUSG00000026083,6.273717465071936
ENSMUSG00000026082,-0.3776134722056631
ENSMUSG00000103804,nan
ENSMUSG00000037138,-0.36782625116922335
ENSMUSG00000087131,-0.3994550564388352
ENSMUSG00000026080,-0.7021835651110142
ENSMUSG00000026078,-0.012932946209935658
ENSMUSG00000073702,-0.1183694158757779
ENSMUSG00000003134,-0.3530526070758546
ENSMUSG00000003135,-1.650426445675704
ENSMUSG00000085894,-0.070414193766338
ENSMUSG00000048234,-0.7937040392761726
ENSMUSG00000050967,1.0307683773878433
ENSMUSG00000097083,0.6450006583607878
ENSMUSG00000101634,-0.677716464140497
ENSMUSG00000026074,0.7958665822095112
ENSMUSG00000026073,1.431958787296627
ENSMUSG00000097899,1.7599432784686746
ENSMUSG00000026072,-1.4325298716061419
ENSMUSG00000070942,0.06675859408599219
ENSMUSG00000026069,1.0132846457823717
ENSMUSG00000026070,-0.7579858336922923
ENSMUSG00000026068,1.391741030154713
ENSMUSG00000026065,0.28011465072992064
ENSMUSG00000103679,nan
ENSMUSG00000041945,-0.8014271572424243
ENSMUSG00000079588,nan
ENSMUSG00000060679,-1.3538885138789185
ENSMUSG00000041907,nan
ENSMUSG00000070939,-0.31634100668182197
ENSMUSG00000041878,6.443452701484434
ENSMUSG00000010290,-1.6961754385172356
ENSMUSG00000008136,0.3915943323933384
ENSMUSG00000066877,-0.64643180500398
ENSMUSG00000026051,nan
ENSMUSG00000100635,nan
ENSMUSG00000100480,nan
ENSMUSG00000057363,0.7554306321899904
ENSMUSG00000041763,-0.7726452503972524
ENSMUSG00000047343,-1.0675690637619966
ENSMUSG00000091844,0.25379654482342895
ENSMUSG00000026049,-2.162621812158539
ENSMUSG00000026047,-1.7055969083110056
ENSMUSG00000041684,-0.834230190909962
ENSMUSG00000026048,-0.4303226095461842
ENSMUSG00000056870,nan
ENSMUSG00000026043,1.4370806608253492
ENSMUSG00000026042,nan
ENSMUSG00000025995,-0.41521099235813697
ENSMUSG00000098549,nan
ENSMUSG00000025993,8.903310616792059
ENSMUSG00000025986,-1.5346625781078238
ENSMUSG00000100213,3.033515818077541
ENSMUSG00000101447,-0.11548894976489456
ENSMUSG00000051616,nan
ENSMUSG00000099608,-1.1609965190621843
ENSMUSG00000100816,-0.5871571771736944
ENSMUSG00000099625,nan
ENSMUSG00000045954,0.04680053894787014
ENSMUSG00000101702,1.4489288677062528
ENSMUSG00000026107,1.4878238196459406
ENSMUSG00000099413,4.770279009273964
ENSMUSG00000018417,-0.9808840793084147
ENSMUSG00000101724,-1.5166602680269594
ENSMUSG00000100313,nan
ENSMUSG00000062939,0.9982640236036581
ENSMUSG00000109599,nan
ENSMUSG00000026104,1.391342556511886
ENSMUSG00000026103,-0.6847795092826889
ENSMUSG00000002881,-0.9426669929579157
ENSMUSG00000043015,1.920859934855888
ENSMUSG00000041439,-0.20352977807233008
ENSMUSG00000100302,1.669823057011872
ENSMUSG00000026102,0.6908067756638534
ENSMUSG00000041426,-1.3312656582694788
ENSMUSG00000043629,1.4922607722789016
ENSMUSG00000026098,-0.5505693049465974
ENSMUSG00000100763,nan
ENSMUSG00000026097,-1.7471151683800297
ENSMUSG00000026096,1.6489887554309255
ENSMUSG00000026095,1.3673991827013419
ENSMUSG00000096141,1.7014118012111432
ENSMUSG00000026094,1.4260594616038342
ENSMUSG00000042807,1.4731455640967797
ENSMUSG00000041303,0.18694531134416573
ENSMUSG00000073678,0.8981549814787221
ENSMUSG00000052331,3.5702039063777296
ENSMUSG00000025982,-1.3465398417801187
ENSMUSG00000025981,-0.17983938666073385
ENSMUSG00000025980,3.272956635716554
ENSMUSG00000073676,3.017202853878954
ENSMUSG00000025979,-0.8713477786671894
ENSMUSG00000025978,1.2506793088173043
ENSMUSG00000097649,0.020969263522752007
ENSMUSG00000046994,-0.4448606069318673
ENSMUSG00000025977,-0.19335402865449294
ENSMUSG00000038349,3.893444117438251
ENSMUSG00000038331,-1.8661468067389078
ENSMUSG00000087022,-1.5537972809394582
ENSMUSG00000097519,nan
ENSMUSG00000038323,-1.7111384441142772
ENSMUSG00000048495,-1.1324664236327628
ENSMUSG00000025971,-1.3014719084071535
ENSMUSG00000038305,-1.6338840222076574
ENSMUSG00000054770,-2.7782421677886293
ENSMUSG00000026039,1.0145347200582895
ENSMUSG00000063558,1.49573799306607
ENSMUSG00000079554,0.8746440174888612
ENSMUSG00000051223,-1.558371052294746
ENSMUSG00000026034,0.2311657254369923
ENSMUSG00000026035,-1.1723983946167063
ENSMUSG00000026036,-2.035179463930204
ENSMUSG00000026037,3.549884257125839
ENSMUSG00000085054,-1.014532932809478
ENSMUSG00000038174,1.0751843171729745
ENSMUSG00000026032,1.4566776703578805
ENSMUSG00000047528,-0.5578117808547999
ENSMUSG00000026031,-0.3222669189287039
ENSMUSG00000026029,0.8820930729316004
ENSMUSG00000026028,-0.18686288749009836
ENSMUSG00000026027,-0.5442292532297972
ENSMUSG00000072295,nan
ENSMUSG00000038079,-0.8145217476721337
ENSMUSG00000097573,1.7987531553226435
ENSMUSG00000079550,0.7325227145160575
ENSMUSG00000026024,0.3410999618522638
ENSMUSG00000026023,nan
ENSMUSG00000041075,-0.648495242587478
ENSMUSG00000097819,nan
ENSMUSG00000026021,-1.7352802273353338
ENSMUSG00000026020,4.615838725697689
ENSMUSG00000067336,-1.4840932367550503
ENSMUSG00000041040,1.7648762947840106
ENSMUSG00000026018,-1.8068528216322655
ENSMUSG00000026019,-0.9935844383426282
ENSMUSG00000026017,-0.5487739539741372
ENSMUSG00000073664,-0.03982471891084445
ENSMUSG00000049439,-1.6259974457910273
ENSMUSG00000026782,-0.07092058185216231
ENSMUSG00000026014,-1.3550838495512105
ENSMUSG00000026012,1.746393314148945
ENSMUSG00000086795,nan
ENSMUSG00000085965,nan
ENSMUSG00000026011,20.842006460753282
ENSMUSG00000026009,10.088385697289635
ENSMUSG00000052062,-2.004147057505859
ENSMUSG00000085842,nan
ENSMUSG00000100750,nan
ENSMUSG00000025969,-0.9724355012314235
ENSMUSG00000040865,-0.8144026608938767
ENSMUSG00000084799,-0.7208145103832795
ENSMUSG00000101599,2.1860139652819774
ENSMUSG00000025968,0.9006862454619888
ENSMUSG00000025967,0.028875339554324045
ENSMUSG00000027520,nan
ENSMUSG00000025964,1.0842807830009518
ENSMUSG00000115378,nan
ENSMUSG00000025962,1.3741511112225206
ENSMUSG00000025959,-0.747490775034382
ENSMUSG00000086836,nan
ENSMUSG00000101895,0.11595179862635414
ENSMUSG00000025958,-0.16049778993820157
ENSMUSG00000025956,-1.090466162086089
ENSMUSG00000101832,nan
ENSMUSG00000087213,0.6659622738471782
ENSMUSG00000070871,0.33077429698797456
ENSMUSG00000045005,-0.7983157770314048
ENSMUSG00000051344,-0.9644109940641536
ENSMUSG00000025955,nan
ENSMUSG00000044816,1.7837792575270652
ENSMUSG00000025950,2.508669137963828
ENSMUSG00000025949,-0.8010840275584148
ENSMUSG00000015222,0.1456998918646284
ENSMUSG00000055567,0.3673108205809335
ENSMUSG00000026005,-1.7979068009291377
ENSMUSG00000026004,-1.0150336555220234
ENSMUSG00000026003,-0.5308595286960578
ENSMUSG00000061816,nan
ENSMUSG00000026000,-0.11612227219679556
ENSMUSG00000062209,-1.5841432666179307
ENSMUSG00000100354,nan
ENSMUSG00000025997,6.705129338666268
ENSMUSG00000100815,-1.2677892354900022
ENSMUSG00000099954,1.3304263494125568
ENSMUSG00000026196,0.2795331721520205
ENSMUSG00000026192,2.428481582721424
ENSMUSG00000026193,5.428998480283477
ENSMUSG00000073652,3.2828546947331088
ENSMUSG00000099707,nan
ENSMUSG00000101211,nan
ENSMUSG00000101848,-0.1480848687865721
ENSMUSG00000101764,2.1574103466937045
ENSMUSG00000102123,0.34857458542248726
ENSMUSG00000039395,2.297586380449343
ENSMUSG00000026189,-1.4257324840111931
ENSMUSG00000026188,nan
ENSMUSG00000026187,-1.3592609148944266
ENSMUSG00000039372,-0.08907134260233461
ENSMUSG00000039354,0.3584507549289026
ENSMUSG00000046330,-0.8234155923748824
ENSMUSG00000026185,18.956891950207314
ENSMUSG00000055322,-0.30925602291169957
ENSMUSG00000061815,2.749133591551551
ENSMUSG00000026180,2.7902868087428794
ENSMUSG00000048480,6.38265256843008
ENSMUSG00000006304,-1.8629730721763442
ENSMUSG00000006299,-0.30422321413447284
ENSMUSG00000026179,2.102627791223702
ENSMUSG00000006301,-1.6190105375189414
ENSMUSG00000099931,-1.6081367166800045
ENSMUSG00000073650,1.6650607103187878
ENSMUSG00000026177,-0.44905391964322844
ENSMUSG00000026176,-0.17333258061848558
ENSMUSG00000026175,5.738403829188826
ENSMUSG00000033364,4.203995887610409
ENSMUSG00000026174,-0.29259678564026403
ENSMUSG00000026173,0.9594300607499822
ENSMUSG00000026135,-2.7008691965171914
ENSMUSG00000026172,-1.5405731829122624
ENSMUSG00000026171,0.33014854924227016
ENSMUSG00000033276,-0.5251030087964215
ENSMUSG00000033257,0.7637418044290685
ENSMUSG00000026170,4.573237562598817
ENSMUSG00000033227,0.1454888100319734
ENSMUSG00000026167,-1.9343144950684494
ENSMUSG00000006538,nan
ENSMUSG00000026162,-0.271679143567219
ENSMUSG00000026205,-0.8121823680260248
ENSMUSG00000033159,0.17249057307199292
ENSMUSG00000049339,-0.8290388249812402
ENSMUSG00000026197,-0.8625435042016819
ENSMUSG00000026198,-1.3121319335308468
ENSMUSG00000033124,-0.9909135040498737
ENSMUSG00000026199,0.9226311983678761
ENSMUSG00000026200,-1.7766063027207029
ENSMUSG00000026201,-0.0659006595260518
ENSMUSG00000026202,-0.6734051649993072
ENSMUSG00000026203,-1.119272091652072
ENSMUSG00000026204,nan
ENSMUSG00000101840,nan
ENSMUSG00000026209,-0.37836603396478946
ENSMUSG00000026208,4.051571442839971
ENSMUSG00000026207,2.324349193942745
ENSMUSG00000033021,0.24598193706979382
ENSMUSG00000032997,-0.5275706810060423
ENSMUSG00000026211,nan
ENSMUSG00000051703,-0.47016985127783556
ENSMUSG00000026213,-1.6696609696144709
ENSMUSG00000006576,0.9566410363512694
ENSMUSG00000026235,-1.0
ENSMUSG00000004872,nan
ENSMUSG00000032908,nan
ENSMUSG00000099561,nan
ENSMUSG00000026245,3.7274914160211585
ENSMUSG00000012187,-0.27845848771135334
ENSMUSG00000032883,-1.0834269918001211
ENSMUSG00000079470,-0.4398640163824062
ENSMUSG00000054702,-0.2175823275590702
ENSMUSG00000073643,-0.6881633553640943
ENSMUSG00000026248,-0.9591530270340223
ENSMUSG00000026249,2.7296653057017712
ENSMUSG00000099552,nan
ENSMUSG00000043230,nan
ENSMUSG00000004364,-1.8122274445915056
ENSMUSG00000101722,nan
ENSMUSG00000101483,nan
ENSMUSG00000110100,nan
ENSMUSG00000038608,2.656084461645706
ENSMUSG00000055980,2.906925451523654
ENSMUSG00000026142,-1.9632271456757788
ENSMUSG00000100786,-0.25741856836006916
ENSMUSG00000067158,1.746543719495218
ENSMUSG00000097564,-0.3181643919874674
ENSMUSG00000026150,-0.9697728182601415
ENSMUSG00000101450,-1.2226454487026412
ENSMUSG00000026159,-2.024654183642973
ENSMUSG00000113880,0.15335439298230008
ENSMUSG00000113973,nan
ENSMUSG00000026166,nan
ENSMUSG00000045658,0.14745433206244637
ENSMUSG00000036766,1.3972805700963409
ENSMUSG00000026219,-1.4013261349671664
ENSMUSG00000073633,-0.07552290874244418
ENSMUSG00000026220,-0.29252319991936937
ENSMUSG00000052477,-0.17901522981187
ENSMUSG00000089844,-0.2908340280921069
ENSMUSG00000073631,-1.0362360489954168
ENSMUSG00000072109,-0.9413101182476268
ENSMUSG00000090252,-1.6188055620810449
ENSMUSG00000089652,nan
ENSMUSG00000094127,nan
ENSMUSG00000070034,-1.5082487643611975
ENSMUSG00000090103,-2.273889660334285
ENSMUSG00000070031,0.38101748886867187
ENSMUSG00000073628,nan
ENSMUSG00000090246,-0.5538374665269682
ENSMUSG00000026222,-0.7893900406159019
ENSMUSG00000052760,3.115522580660603
ENSMUSG00000036707,-0.6405951407742334
ENSMUSG00000026223,-0.5501851259947609
ENSMUSG00000026224,-4.151548973318026
ENSMUSG00000099767,-0.2669576282892894
ENSMUSG00000049608,-0.798106293911367
ENSMUSG00000100108,5.879097184543244
ENSMUSG00000026229,0.6482957440089281
ENSMUSG00000026228,-0.9934147704221564
ENSMUSG00000062590,0.858393814508486
ENSMUSG00000079445,-1.9711818941801127
ENSMUSG00000099644,-0.9799753797019811
ENSMUSG00000026234,-0.11661976349846975
ENSMUSG00000073627,-0.8077049119421419
ENSMUSG00000026238,-0.05660250407245256
ENSMUSG00000026239,0.7753484914898156
ENSMUSG00000026240,0.3693038949491338
ENSMUSG00000053333,1.0873218715107205
ENSMUSG00000100768,-1.0646706087384412
ENSMUSG00000099839,nan
ENSMUSG00000026247,nan
ENSMUSG00000036480,nan
ENSMUSG00000026253,-0.428124617650669
ENSMUSG00000026254,-1.2207969076773584
ENSMUSG00000026255,0.7923425729856011
ENSMUSG00000048000,0.9537904985359142
ENSMUSG00000079436,-0.0681488760653135
ENSMUSG00000026258,19.87814130778375
ENSMUSG00000026259,5.978210159260087
ENSMUSG00000079434,nan
ENSMUSG00000026288,-0.7693230014350861
ENSMUSG00000026289,-0.7963019996635181
ENSMUSG00000056055,1.1975279042195308
ENSMUSG00000070738,0.2641524387842067
ENSMUSG00000101942,nan
ENSMUSG00000005501,-0.04237809257841416
ENSMUSG00000092220,nan
ENSMUSG00000090175,nan
ENSMUSG00000089675,nan
ENSMUSG00000090124,-0.19846369972132116
ENSMUSG00000090145,-0.029018888357981245
ENSMUSG00000054545,-0.8433316008407366
ENSMUSG00000089943,-0.9328232227051256
ENSMUSG00000090171,1.956878430571815
ENSMUSG00000089960,nan
ENSMUSG00000079429,0.3709255011516712
ENSMUSG00000044783,2.250739171291166
ENSMUSG00000062310,-0.9059297930059683
ENSMUSG00000100798,-2.092174289981498
ENSMUSG00000100367,1.8232218363837511
ENSMUSG00000049866,-0.47866094347723576
ENSMUSG00000099378,nan
ENSMUSG00000036206,1.241082630466369
ENSMUSG00000055013,0.43532308617111787
ENSMUSG00000101662,-0.6854582394372791
ENSMUSG00000102009,nan
ENSMUSG00000034486,nan
ENSMUSG00000092627,-0.6733649111491822
ENSMUSG00000044337,-0.5524892607273447
ENSMUSG00000101028,-2.6563500733824394
ENSMUSG00000034432,-0.37813232946437775
ENSMUSG00000048126,nan
ENSMUSG00000026303,4.4581972198304625
ENSMUSG00000026304,-8.100259334322645
ENSMUSG00000100791,nan
ENSMUSG00000026305,-0.6591492376329628
ENSMUSG00000070732,-1.3504326740618684
ENSMUSG00000034353,0.2337317693475664
ENSMUSG00000034343,-0.8862064662274757
ENSMUSG00000026307,0.20920943953965263
ENSMUSG00000049515,1.357101867482597
ENSMUSG00000047443,0.17131006881689084
ENSMUSG00000026309,-1.144278162280202
ENSMUSG00000067071,0.00097324594998951
ENSMUSG00000055866,-1.114280027873211
ENSMUSG00000034292,0.18116150897556907
ENSMUSG00000026311,-1.640876420945533
ENSMUSG00000007805,nan
ENSMUSG00000026313,-1.2940787997031482
ENSMUSG00000026260,0.4414959956129397
ENSMUSG00000061616,nan
ENSMUSG00000073616,2.882267931058292
ENSMUSG00000044055,1.2663222417185582
ENSMUSG00000034220,-1.843277173214558
ENSMUSG00000101995,-0.29076989963965466
ENSMUSG00000034212,-0.5883995708614308
ENSMUSG00000047067,-0.43796675472159735
ENSMUSG00000097251,6.94569318056505
ENSMUSG00000026269,-0.7119411313503451
ENSMUSG00000100632,-0.9352767026874798
ENSMUSG00000026270,-0.9859129655813147
ENSMUSG00000026271,0.4477955209767859
ENSMUSG00000045091,nan
ENSMUSG00000014602,6.359597745440695
ENSMUSG00000034159,0.8494678568014039
ENSMUSG00000047793,-0.5832451841747763
ENSMUSG00000026273,2.008199131836152
ENSMUSG00000026274,0.4669550800350696
ENSMUSG00000026275,1.4922998865392312
ENSMUSG00000034088,-1.2651190704488313
ENSMUSG00000026276,-1.9747342303807773
ENSMUSG00000034066,-1.1868927302399248
ENSMUSG00000026277,2.642596738132255
ENSMUSG00000026278,3.4544144146539653
ENSMUSG00000026279,2.2270427325981883
ENSMUSG00000026280,-0.9184710049669412
ENSMUSG00000026281,3.065523388835823
ENSMUSG00000026283,2.324465739966791
ENSMUSG00000073609,-0.979733232034807
ENSMUSG00000093805,nan
ENSMUSG00000073608,nan
ENSMUSG00000026285,-0.10685569134705085
ENSMUSG00000051185,0.08293443512514874
ENSMUSG00000040710,5.985049587483668
ENSMUSG00000040693,-1.3556894209309671
ENSMUSG00000097814,-0.3567473872272738
ENSMUSG00000044768,0.4537504113913744
ENSMUSG00000040648,-0.6117350496503359
ENSMUSG00000026333,0.07897888355687392
ENSMUSG00000026335,-2.062990246881608
ENSMUSG00000089706,-1.1408723926229096
ENSMUSG00000100182,-0.4085222219113355
ENSMUSG00000100711,nan
ENSMUSG00000100009,-1.5551178059299462
ENSMUSG00000099375,-0.5048290522450782
ENSMUSG00000047496,0.12968765012187422
ENSMUSG00000097482,-6.7752653118058905
ENSMUSG00000101214,nan
ENSMUSG00000056536,-1.8914780040374564
ENSMUSG00000100672,-0.9594203496841643
ENSMUSG00000026319,0.7914244191296751
ENSMUSG00000026321,-1.1026399923727337
ENSMUSG00000099843,-0.5928309737814419
ENSMUSG00000038866,-1.6268431503343304
ENSMUSG00000101583,nan
ENSMUSG00000044340,0.12774064153469664
ENSMUSG00000100247,nan
ENSMUSG00000057329,7.6695630196882325
ENSMUSG00000009905,-0.37439739804840816
ENSMUSG00000009907,0.31589333114402385
ENSMUSG00000067006,-0.012807786718229804
ENSMUSG00000059956,4.085167050612498
ENSMUSG00000067001,nan
ENSMUSG00000062345,19.56879613806584
ENSMUSG00000026315,-2.817341398187763
ENSMUSG00000038702,-0.2585236971949292
ENSMUSG00000097648,nan
ENSMUSG00000026374,-1.0945589408981906
ENSMUSG00000026377,0.8283143671780141
ENSMUSG00000064302,-0.9521329577569497
ENSMUSG00000107722,2.403901094015561
ENSMUSG00000026380,1.8766063944970586
ENSMUSG00000101179,nan
ENSMUSG00000037035,5.33754171784528
ENSMUSG00000004451,0.0871822027302682
ENSMUSG00000098447,-2.5768105843084816
ENSMUSG00000098923,-2.3431624044635524
ENSMUSG00000101731,nan
ENSMUSG00000026383,-1.1297923167067083
ENSMUSG00000026384,-1.3422931589695901
ENSMUSG00000036975,1.276451911874599
ENSMUSG00000026387,-1.0747896817906766
ENSMUSG00000050777,-0.5818959325480848
ENSMUSG00000026385,1.8529671452609502
ENSMUSG00000026388,1.3369105689034395
ENSMUSG00000026389,0.17095812960051573
ENSMUSG00000058665,0.5761727273440954
ENSMUSG00000003721,-0.7046156990426866
ENSMUSG00000026339,-0.5742862322192458
ENSMUSG00000001674,4.2170106215937695
ENSMUSG00000036815,nan
ENSMUSG00000026341,-1.6360889006127735
ENSMUSG00000026342,0.3044799000601412
ENSMUSG00000026343,-1.9841293411535317
ENSMUSG00000026344,nan
ENSMUSG00000049690,nan
ENSMUSG00000036155,-2.961221380299951
ENSMUSG00000026347,-0.7429445799882601
ENSMUSG00000026348,nan
ENSMUSG00000102014,-0.3127133445883313
ENSMUSG00000026349,-0.7600724039373806
ENSMUSG00000051590,nan
ENSMUSG00000036104,-0.8277270359664016
ENSMUSG00000036086,0.5089712221716363
ENSMUSG00000099760,-1.153404389809336
ENSMUSG00000056211,4.094821362048427
ENSMUSG00000026353,-1.862642671831089
ENSMUSG00000026355,2.6790688192583656
ENSMUSG00000026356,-0.1940759786826595
ENSMUSG00000045382,1.1883324507453363
ENSMUSG00000026401,nan
ENSMUSG00000086825,nan
ENSMUSG00000026399,-0.20220879355010782
ENSMUSG00000026405,1.539027340054684
ENSMUSG00000026409,-0.8241205243440969
ENSMUSG00000046404,-1.5319133588257265
ENSMUSG00000042510,-0.7737212516570194
ENSMUSG00000099556,nan
ENSMUSG00000100106,nan
ENSMUSG00000026415,3.7049597568215242
ENSMUSG00000026417,-7.753923264173271
ENSMUSG00000042474,5.734129337166205
ENSMUSG00000026420,-2.159156041761074
ENSMUSG00000026416,nan
ENSMUSG00000016524,-0.06415751909891856
ENSMUSG00000016529,12.467341028803702
ENSMUSG00000016528,-1.3675660403682643
ENSMUSG00000016526,-1.9609496186546647
ENSMUSG00000026427,-1.0747357159369415
ENSMUSG00000026430,-1.172838404850072
ENSMUSG00000042349,0.1005268113091637
ENSMUSG00000102055,-0.3980903206470165
ENSMUSG00000026425,-0.8567407538965769
ENSMUSG00000101778,0.11690190723717026
ENSMUSG00000055184,-1.328245860416546
ENSMUSG00000004552,-2.2492658520958586
ENSMUSG00000052688,-1.0402813506596542
ENSMUSG00000042268,-1.3586449733877786
ENSMUSG00000042251,-1.3762442333597102
ENSMUSG00000013275,-1.694062231952647
ENSMUSG00000026433,0.1799142954104939
ENSMUSG00000026434,2.7346341377524563
ENSMUSG00000026435,-1.4748350404016213
ENSMUSG00000026436,-0.9843829617445295
ENSMUSG00000059149,3.56997601660108
ENSMUSG00000026437,1.5343549225463284
ENSMUSG00000099874,nan
ENSMUSG00000042115,-13.86357191611549
ENSMUSG00000009772,1.4536435813466593
ENSMUSG00000100658,nan
ENSMUSG00000042066,1.3311743209632825
ENSMUSG00000042046,0.6788431157874285
ENSMUSG00000097760,-0.3639106049224869
ENSMUSG00000026439,0.5793205127946134
ENSMUSG00000048174,1.5463567308071857
ENSMUSG00000054387,0.8511222376950004
ENSMUSG00000026447,-1.122769374766535
ENSMUSG00000046062,-0.1442520725620274
ENSMUSG00000041757,2.3484414689680366
ENSMUSG00000070644,nan
ENSMUSG00000070643,-5.768558671900494
ENSMUSG00000090553,0.8425140397168205
ENSMUSG00000102976,2.2923557006306123
ENSMUSG00000094410,-1.0838267602925198
ENSMUSG00000051998,-0.859823213356186
ENSMUSG00000026463,0.09188790578501764
ENSMUSG00000041577,0.026212833868219435
ENSMUSG00000100987,nan
ENSMUSG00000020423,0.3063315761658335
ENSMUSG00000026450,nan
ENSMUSG00000064246,2.882696600019528
ENSMUSG00000042451,0.881194366035835
ENSMUSG00000042429,-0.020393112968774565
ENSMUSG00000026458,2.3284762788362765
ENSMUSG00000042305,-0.23913448628910927
ENSMUSG00000050526,nan
ENSMUSG00000026456,1.3425612913419454
ENSMUSG00000026457,-0.5486106214699953
ENSMUSG00000101061,-0.1617244388053082
ENSMUSG00000026455,0.32760764361517775
