Feature
142,ENSMUSG00000103726
143,ENSMUSG00000001942
144,ENSMUSG00000037519
145,ENSMUSG00000030824
146,ENSMUSG00000034460
147,ENSMUSG00000054418
148,ENSMUSG00000050064
149,ENSMUSG00000043687
150,ENSMUSG00000000776
151,ENSMUSG00000024182
152,ENSMUSG00000020366
153,ENSMUSG00000040434
154,ENSMUSG00000058174
155,ENSMUSG00000015083
156,ENSMUSG00000027933
157,ENSMUSG00000026315
158,ENSMUSG00000075297
159,ENSMUSG00000031165
160,ENSMUSG00000021256
161,ENSMUSG00000038773
162,ENSMUSG00000037851
163,ENSMUSG00000042197
164,ENSMUSG00000021592
165,ENSMUSG00000046191
166,ENSMUSG00000000901
167,ENSMUSG00000021973
168,ENSMUSG00000025366
169,ENSMUSG00000054770
170,ENSMUSG00000024614
171,ENSMUSG00000045838
172,ENSMUSG00000061306
173,ENSMUSG00000039308
174,ENSMUSG00000109473
175,ENSMUSG00000002249
176,ENSMUSG00000022175
177,ENSMUSG00000117853
178,ENSMUSG00000039952
179,ENSMUSG00000044583
180,ENSMUSG00000029601
181,ENSMUSG00000034300
182,ENSMUSG00000087196
183,ENSMUSG00000043501
184,ENSMUSG00000002221
185,ENSMUSG00000049680
186,ENSMUSG00000026135
187,ENSMUSG00000036432
188,ENSMUSG00000044701
189,ENSMUSG00000105655
190,ENSMUSG00000021684
191,ENSMUSG00000019878
192,ENSMUSG00000057134
193,ENSMUSG00000027868
194,ENSMUSG00000101028
195,ENSMUSG00000067455
196,ENSMUSG00000023452
197,ENSMUSG00000043614
198,ENSMUSG00000015461
199,ENSMUSG00000097195
200,ENSMUSG00000059273
201,ENSMUSG00000030269
202,ENSMUSG00000021978
203,ENSMUSG00000034714
204,ENSMUSG00000028403
205,ENSMUSG00000056004
206,ENSMUSG00000014498
207,ENSMUSG00000043939
208,ENSMUSG00000040010
209,ENSMUSG00000029163
210,ENSMUSG00000008999
211,ENSMUSG00000054150
212,ENSMUSG00000028833
213,ENSMUSG00000019359
214,ENSMUSG00000013662
215,ENSMUSG00000026965
216,ENSMUSG00000036026
217,ENSMUSG00000044641
218,ENSMUSG00000005442
219,ENSMUSG00000046324
220,ENSMUSG00000028973
221,ENSMUSG00000098447
222,ENSMUSG00000078942
223,ENSMUSG00000054008
224,ENSMUSG00000028830
225,ENSMUSG00000051728
226,ENSMUSG00000063904
227,ENSMUSG00000028252
228,ENSMUSG00000021982
229,ENSMUSG00000029510
230,ENSMUSG00000030361
231,ENSMUSG00000028854
232,ENSMUSG00000039062
233,ENSMUSG00000024472
234,ENSMUSG00000036873
235,ENSMUSG00000075592
236,ENSMUSG00000019470
237,ENSMUSG00000033740
238,ENSMUSG00000074405
239,ENSMUSG00000037470
240,ENSMUSG00000061780
241,ENSMUSG00000074576
242,ENSMUSG00000029767
243,ENSMUSG00000031734
244,ENSMUSG00000091238
245,ENSMUSG00000034164
246,ENSMUSG00000117861
247,ENSMUSG00000021696
248,ENSMUSG00000054136
249,ENSMUSG00000049421
250,ENSMUSG00000030168
251,ENSMUSG00000020260
252,ENSMUSG00000003316
253,ENSMUSG00000050144
254,ENSMUSG00000118330
255,ENSMUSG00000051413
256,ENSMUSG00000022780
257,ENSMUSG00000027208
258,ENSMUSG00000041762
259,ENSMUSG00000005640
260,ENSMUSG00000002844
261,ENSMUSG00000038009
262,ENSMUSG00000004947
263,ENSMUSG00000038000
264,ENSMUSG00000103939
265,ENSMUSG00000042988
266,ENSMUSG00000059142
267,ENSMUSG00000102909
268,ENSMUSG00000034377
269,ENSMUSG00000039463
270,ENSMUSG00000044320
271,ENSMUSG00000030170
272,ENSMUSG00000037216
273,ENSMUSG00000039530
274,ENSMUSG00000027298
275,ENSMUSG00000034853
276,ENSMUSG00000032328
277,ENSMUSG00000022412
278,ENSMUSG00000087445
279,ENSMUSG00000084869
280,ENSMUSG00000056133
281,ENSMUSG00000051469
282,ENSMUSG00000061039
283,ENSMUSG00000055296
284,ENSMUSG00000028980
285,ENSMUSG00000078681
286,ENSMUSG00000001436
287,ENSMUSG00000062960
288,ENSMUSG00000002679
289,ENSMUSG00000069237
290,ENSMUSG00000087185
291,ENSMUSG00000039202
292,ENSMUSG00000014355
293,ENSMUSG00000039158
294,ENSMUSG00000036412
295,ENSMUSG00000056598
296,ENSMUSG00000053004
297,ENSMUSG00000062175
298,ENSMUSG00000000530
299,ENSMUSG00000020734
300,ENSMUSG00000066235
301,ENSMUSG00000034928
302,ENSMUSG00000052921
303,ENSMUSG00000098923
304,ENSMUSG00000020659
305,ENSMUSG00000037997
306,ENSMUSG00000002346
307,ENSMUSG00000025484
308,ENSMUSG00000079069
309,ENSMUSG00000032571
310,ENSMUSG00000026944
311,ENSMUSG00000030352
312,ENSMUSG00000034973
313,ENSMUSG00000049897
314,ENSMUSG00000028969
315,ENSMUSG00000007888
316,ENSMUSG00000085748
317,ENSMUSG00000066324
318,ENSMUSG00000028453
319,ENSMUSG00000058881
320,ENSMUSG00000067878
321,ENSMUSG00000028041
322,ENSMUSG00000091661
323,ENSMUSG00000053687
324,ENSMUSG00000002524
325,ENSMUSG00000040661
326,ENSMUSG00000110080
327,ENSMUSG00000024019
328,ENSMUSG00000034518
329,ENSMUSG00000085614
330,ENSMUSG00000073599
331,ENSMUSG00000037280
332,ENSMUSG00000032606
333,ENSMUSG00000070520
334,ENSMUSG00000071650
335,ENSMUSG00000036580
336,ENSMUSG00000027010
337,ENSMUSG00000048078
338,ENSMUSG00000051451
339,ENSMUSG00000022479
340,ENSMUSG00000009739
341,ENSMUSG00000040760
342,ENSMUSG00000025665
343,ENSMUSG00000053134
344,ENSMUSG00000021694
345,ENSMUSG00000028107
346,ENSMUSG00000091705
347,ENSMUSG00000032187
348,ENSMUSG00000041958
349,ENSMUSG00000090103
350,ENSMUSG00000037904
351,ENSMUSG00000045625
352,ENSMUSG00000033467
353,ENSMUSG00000030682
354,ENSMUSG00000034201
355,ENSMUSG00000060038
356,ENSMUSG00000038902
357,ENSMUSG00000002741
358,ENSMUSG00000028076
359,ENSMUSG00000037957
360,ENSMUSG00000021597
361,ENSMUSG00000032065
362,ENSMUSG00000050350
363,ENSMUSG00000022617
364,ENSMUSG00000032567
365,ENSMUSG00000047090
366,ENSMUSG00000058317
367,ENSMUSG00000028990
368,ENSMUSG00000040990
369,ENSMUSG00000004552
370,ENSMUSG00000040722
371,ENSMUSG00000038437
372,ENSMUSG00000036534
373,ENSMUSG00000054693
374,ENSMUSG00000003360
375,ENSMUSG00000027377
376,ENSMUSG00000118344
377,ENSMUSG00000025227
378,ENSMUSG00000047187
379,ENSMUSG00000028096
380,ENSMUSG00000018398
381,ENSMUSG00000074305
382,ENSMUSG00000006463
383,ENSMUSG00000022314
384,ENSMUSG00000028889
385,ENSMUSG00000020671
386,ENSMUSG00000030323
387,ENSMUSG00000075425
388,ENSMUSG00000021244
389,ENSMUSG00000060427
390,ENSMUSG00000115430
391,ENSMUSG00000027479
392,ENSMUSG00000113759
393,ENSMUSG00000018169
394,ENSMUSG00000068686
395,ENSMUSG00000030835
396,ENSMUSG00000024425
397,ENSMUSG00000002052
398,ENSMUSG00000098470
399,ENSMUSG00000075470
400,ENSMUSG00000044982
401,ENSMUSG00000058290
402,ENSMUSG00000019969
403,ENSMUSG00000027194
404,ENSMUSG00000058126
405,ENSMUSG00000033918
406,ENSMUSG00000060708
407,ENSMUSG00000005043
408,ENSMUSG00000049001
409,ENSMUSG00000079260
410,ENSMUSG00000023903
411,ENSMUSG00000049580
412,ENSMUSG00000035235
413,ENSMUSG00000097892
414,ENSMUSG00000056498
415,ENSMUSG00000110652
416,ENSMUSG00000072623
417,ENSMUSG00000114797
418,ENSMUSG00000048677
419,ENSMUSG00000051351
420,ENSMUSG00000020712
421,ENSMUSG00000100306
422,ENSMUSG00000017670
423,ENSMUSG00000051910
424,ENSMUSG00000031209
425,ENSMUSG00000116508
426,ENSMUSG00000021428
427,ENSMUSG00000021624
428,ENSMUSG00000006390
429,ENSMUSG00000044496
430,ENSMUSG00000020639
431,ENSMUSG00000045667
432,ENSMUSG00000001786
433,ENSMUSG00000044367
434,ENSMUSG00000048232
435,ENSMUSG00000023191
436,ENSMUSG00000023460
437,ENSMUSG00000053536
438,ENSMUSG00000000934
439,ENSMUSG00000074785
440,ENSMUSG00000039662
441,ENSMUSG00000022948
442,ENSMUSG00000028430
443,ENSMUSG00000069844
444,ENSMUSG00000036570
445,ENSMUSG00000054720
446,ENSMUSG00000026766
447,ENSMUSG00000052949
448,ENSMUSG00000104639
449,ENSMUSG00000039828
450,ENSMUSG00000047832
451,ENSMUSG00000027257
452,ENSMUSG00000015714
453,ENSMUSG00000026049
454,ENSMUSG00000061731
455,ENSMUSG00000021484
456,ENSMUSG00000020232
457,ENSMUSG00000026420
458,ENSMUSG00000002778
459,ENSMUSG00000118550
460,ENSMUSG00000105895
461,ENSMUSG00000027429
462,ENSMUSG00000028718
463,ENSMUSG00000055313
464,ENSMUSG00000096805
465,ENSMUSG00000025271
466,ENSMUSG00000028700
467,ENSMUSG00000100147
468,ENSMUSG00000028099
469,ENSMUSG00000028777
470,ENSMUSG00000039233
471,ENSMUSG00000022521
472,ENSMUSG00000031972
473,ENSMUSG00000031904
474,ENSMUSG00000022864
475,ENSMUSG00000086191
476,ENSMUSG00000086923
477,ENSMUSG00000003154
478,ENSMUSG00000038914
479,ENSMUSG00000023266
480,ENSMUSG00000104222
481,ENSMUSG00000023827
482,ENSMUSG00000036855
483,ENSMUSG00000038215
484,ENSMUSG00000073725
485,ENSMUSG00000078451
486,ENSMUSG00000020674
487,ENSMUSG00000038733
488,ENSMUSG00000015850
489,ENSMUSG00000026837
490,ENSMUSG00000115151
491,ENSMUSG00000058444
492,ENSMUSG00000034390
493,ENSMUSG00000040009
494,ENSMUSG00000032336
495,ENSMUSG00000073386
496,ENSMUSG00000046207
497,ENSMUSG00000025583
498,ENSMUSG00000097635
499,ENSMUSG00000034075
500,ENSMUSG00000002546
501,ENSMUSG00000030204
502,ENSMUSG00000084986
503,ENSMUSG00000022305
504,ENSMUSG00000024186
505,ENSMUSG00000069310
506,ENSMUSG00000072258
507,ENSMUSG00000022621
508,ENSMUSG00000021893
509,ENSMUSG00000040188
510,ENSMUSG00000015474
511,ENSMUSG00000024384
512,ENSMUSG00000022983
513,ENSMUSG00000023009
514,ENSMUSG00000024937
515,ENSMUSG00000051177
516,ENSMUSG00000049090
517,ENSMUSG00000050844
518,ENSMUSG00000045348
519,ENSMUSG00000022476
520,ENSMUSG00000021252
521,ENSMUSG00000029752
522,ENSMUSG00000042772
523,ENSMUSG00000035614
524,ENSMUSG00000024210
525,ENSMUSG00000039156
526,ENSMUSG00000032536
527,ENSMUSG00000100798
528,ENSMUSG00000029714
529,ENSMUSG00000038525
530,ENSMUSG00000031438
531,ENSMUSG00000026565
532,ENSMUSG00000099681
533,ENSMUSG00000031642
534,ENSMUSG00000026842
535,ENSMUSG00000038291
536,ENSMUSG00000029270
537,ENSMUSG00000039981
538,ENSMUSG00000029097
539,ENSMUSG00000111818
540,ENSMUSG00000118196
541,ENSMUSG00000071256
542,ENSMUSG00000101493
543,ENSMUSG00000052214
544,ENSMUSG00000051890
545,ENSMUSG00000038895
546,ENSMUSG00000024050
547,ENSMUSG00000024993
548,ENSMUSG00000021610
549,ENSMUSG00000068040
550,ENSMUSG00000035024
551,ENSMUSG00000075271
552,ENSMUSG00000033629
553,ENSMUSG00000037349
554,ENSMUSG00000029684
555,ENSMUSG00000073139
556,ENSMUSG00000070354
557,ENSMUSG00000026335
558,ENSMUSG00000043207
559,ENSMUSG00000048279
560,ENSMUSG00000022843
561,ENSMUSG00000038990
562,ENSMUSG00000031021
563,ENSMUSG00000020923
564,ENSMUSG00000098144
565,ENSMUSG00000015120
566,ENSMUSG00000032553
567,ENSMUSG00000028347
568,ENSMUSG00000109336
569,ENSMUSG00000079560
570,ENSMUSG00000002983
571,ENSMUSG00000024247
572,ENSMUSG00000038344
573,ENSMUSG00000047423
574,ENSMUSG00000044700
575,ENSMUSG00000052656
576,ENSMUSG00000036273
577,ENSMUSG00000079057
578,ENSMUSG00000106547
579,ENSMUSG00000025314
580,ENSMUSG00000025264
581,ENSMUSG00000052298
582,ENSMUSG00000089942
583,ENSMUSG00000021322
584,ENSMUSG00000020225
585,ENSMUSG00000026577
586,ENSMUSG00000033209
587,ENSMUSG00000035530
588,ENSMUSG00000028175
589,ENSMUSG00000005362
590,ENSMUSG00000026036
591,ENSMUSG00000071192
592,ENSMUSG00000004626
593,ENSMUSG00000106629
594,ENSMUSG00000033075
595,ENSMUSG00000029291
596,ENSMUSG00000030309
597,ENSMUSG00000034621
598,ENSMUSG00000113575
599,ENSMUSG00000085307
600,ENSMUSG00000026159
601,ENSMUSG00000028191
602,ENSMUSG00000027478
603,ENSMUSG00000078903
604,ENSMUSG00000044950
605,ENSMUSG00000031563
606,ENSMUSG00000006673
607,ENSMUSG00000032103
608,ENSMUSG00000033658
609,ENSMUSG00000041479
610,ENSMUSG00000019818
611,ENSMUSG00000035601
612,ENSMUSG00000008958
613,ENSMUSG00000019210
614,ENSMUSG00000022016
615,ENSMUSG00000048027
616,ENSMUSG00000024617
617,ENSMUSG00000003208
618,ENSMUSG00000036743
619,ENSMUSG00000025810
620,ENSMUSG00000090659
621,ENSMUSG00000038274
622,ENSMUSG00000021068
623,ENSMUSG00000037108
624,ENSMUSG00000022265
625,ENSMUSG00000041115
626,ENSMUSG00000002846
627,ENSMUSG00000026858
628,ENSMUSG00000033985
629,ENSMUSG00000052062
630,ENSMUSG00000078861
631,ENSMUSG00000033732
632,ENSMUSG00000025147
633,ENSMUSG00000034659
634,ENSMUSG00000020105
635,ENSMUSG00000114945
636,ENSMUSG00000030325
637,ENSMUSG00000084796
638,ENSMUSG00000046574
639,ENSMUSG00000028483
640,ENSMUSG00000028629
641,ENSMUSG00000025034
642,ENSMUSG00000003752
643,ENSMUSG00000046152
644,ENSMUSG00000024283
645,ENSMUSG00000011958
646,ENSMUSG00000028688
647,ENSMUSG00000029438
648,ENSMUSG00000026637
649,ENSMUSG00000029206
650,ENSMUSG00000055128
651,ENSMUSG00000071714
652,ENSMUSG00000027879
653,ENSMUSG00000024188
654,ENSMUSG00000027784
655,ENSMUSG00000027522
656,ENSMUSG00000086499
657,ENSMUSG00000004936
658,ENSMUSG00000074088
659,ENSMUSG00000097705
660,ENSMUSG00000008307
661,ENSMUSG00000037049
662,ENSMUSG00000025373
663,ENSMUSG00000022096
664,ENSMUSG00000026343
665,ENSMUSG00000028015
666,ENSMUSG00000028451
667,ENSMUSG00000044674
668,ENSMUSG00000066306
669,ENSMUSG00000028637
670,ENSMUSG00000040511
671,ENSMUSG00000040462
672,ENSMUSG00000085334
673,ENSMUSG00000026276
674,ENSMUSG00000050910
675,ENSMUSG00000041712
676,ENSMUSG00000079445
677,ENSMUSG00000031389
678,ENSMUSG00000031995
679,ENSMUSG00000004945
680,ENSMUSG00000032289
681,ENSMUSG00000029924
682,ENSMUSG00000085379
683,ENSMUSG00000027957
684,ENSMUSG00000024033
685,ENSMUSG00000003863
686,ENSMUSG00000026142
687,ENSMUSG00000066319
688,ENSMUSG00000058715
689,ENSMUSG00000024912
690,ENSMUSG00000039577
691,ENSMUSG00000016526
692,ENSMUSG00000038848
693,ENSMUSG00000035299
694,ENSMUSG00000035376
695,ENSMUSG00000053128
696,ENSMUSG00000068601
697,ENSMUSG00000027394
698,ENSMUSG00000106688
699,ENSMUSG00000068663
700,ENSMUSG00000024085
701,ENSMUSG00000101555
702,ENSMUSG00000057895
703,ENSMUSG00000040174
704,ENSMUSG00000020841
705,ENSMUSG00000019055
706,ENSMUSG00000061878
707,ENSMUSG00000058626
708,ENSMUSG00000033998
709,ENSMUSG00000032530
710,ENSMUSG00000036246
711,ENSMUSG00000040907
712,ENSMUSG00000054469
713,ENSMUSG00000055932
714,ENSMUSG00000001127
715,ENSMUSG00000036275
716,ENSMUSG00000021975
717,ENSMUSG00000051457
718,ENSMUSG00000028796
719,ENSMUSG00000024969
720,ENSMUSG00000078771
721,ENSMUSG00000066178
722,ENSMUSG00000059316
723,ENSMUSG00000073792
724,ENSMUSG00000009030
725,ENSMUSG00000022831
726,ENSMUSG00000091996
727,ENSMUSG00000071691
728,ENSMUSG00000048001
729,ENSMUSG00000028463
730,ENSMUSG00000026167
731,ENSMUSG00000034652
732,ENSMUSG00000027938
733,ENSMUSG00000022477
734,ENSMUSG00000049225
735,ENSMUSG00000076434
736,ENSMUSG00000004748
737,ENSMUSG00000029674
738,ENSMUSG00000092622
739,ENSMUSG00000032232
740,ENSMUSG00000038368
741,ENSMUSG00000009563
742,ENSMUSG00000039774
743,ENSMUSG00000049807
744,ENSMUSG00000032228
745,ENSMUSG00000028327
746,ENSMUSG00000021819
747,ENSMUSG00000029998
748,ENSMUSG00000039481
749,ENSMUSG00000028641
750,ENSMUSG00000090100
751,ENSMUSG00000032558
752,ENSMUSG00000022089
753,ENSMUSG00000035545
754,ENSMUSG00000020719
755,ENSMUSG00000038212
756,ENSMUSG00000030595
757,ENSMUSG00000026796
758,ENSMUSG00000018166
759,ENSMUSG00000029815
760,ENSMUSG00000047363
761,ENSMUSG00000031671
762,ENSMUSG00000079427
763,ENSMUSG00000097467
764,ENSMUSG00000024487
765,ENSMUSG00000054027
766,ENSMUSG00000030579
767,ENSMUSG00000043323
768,ENSMUSG00000025332
769,ENSMUSG00000026839
770,ENSMUSG00000037788
771,ENSMUSG00000060743
772,ENSMUSG00000115936
773,ENSMUSG00000041961
774,ENSMUSG00000023010
775,ENSMUSG00000038544
776,ENSMUSG00000030051
777,ENSMUSG00000029234
778,ENSMUSG00000025016
779,ENSMUSG00000022404
780,ENSMUSG00000020256
781,ENSMUSG00000025809
782,ENSMUSG00000027642
783,ENSMUSG00000044199
784,ENSMUSG00000022200
785,ENSMUSG00000007837
786,ENSMUSG00000058709
787,ENSMUSG00000020680
788,ENSMUSG00000020664
789,ENSMUSG00000056536
790,ENSMUSG00000024327
791,ENSMUSG00000042626
792,ENSMUSG00000116305
793,ENSMUSG00000021629
794,ENSMUSG00000021411
795,ENSMUSG00000037902
796,ENSMUSG00000104340
797,ENSMUSG00000023235
798,ENSMUSG00000103170
799,ENSMUSG00000038141
800,ENSMUSG00000006333
801,ENSMUSG00000033184
802,ENSMUSG00000024424
803,ENSMUSG00000027272
804,ENSMUSG00000026675
805,ENSMUSG00000040396
806,ENSMUSG00000019578
807,ENSMUSG00000030061
808,ENSMUSG00000030365
809,ENSMUSG00000024942
810,ENSMUSG00000068328
811,ENSMUSG00000089736
812,ENSMUSG00000023249
813,ENSMUSG00000019868
814,ENSMUSG00000038128
815,ENSMUSG00000026788
816,ENSMUSG00000048058
817,ENSMUSG00000030894
818,ENSMUSG00000064267
819,ENSMUSG00000075302
820,ENSMUSG00000051235
821,ENSMUSG00000029647
822,ENSMUSG00000073411
823,ENSMUSG00000040322
824,ENSMUSG00000036568
825,ENSMUSG00000038331
826,ENSMUSG00000020850
827,ENSMUSG00000087201
828,ENSMUSG00000018567
829,ENSMUSG00000086717
830,ENSMUSG00000038181
831,ENSMUSG00000006304
832,ENSMUSG00000026353
833,ENSMUSG00000026919
834,ENSMUSG00000001418
835,ENSMUSG00000079014
836,ENSMUSG00000059820
837,ENSMUSG00000034247
838,ENSMUSG00000031024
839,ENSMUSG00000058594
840,ENSMUSG00000032322
841,ENSMUSG00000049295
842,ENSMUSG00000020576
843,ENSMUSG00000003458
844,ENSMUSG00000032679
845,ENSMUSG00000039704
846,ENSMUSG00000079495
847,ENSMUSG00000105636
848,ENSMUSG00000020393
849,ENSMUSG00000039725
850,ENSMUSG00000038059
851,ENSMUSG00000035172
852,ENSMUSG00000042439
853,ENSMUSG00000057069
854,ENSMUSG00000057789
855,ENSMUSG00000007815
856,ENSMUSG00000049536
857,ENSMUSG00000028672
858,ENSMUSG00000032115
859,ENSMUSG00000060802
860,ENSMUSG00000074923
861,ENSMUSG00000030486
862,ENSMUSG00000031399
863,ENSMUSG00000037759
864,ENSMUSG00000004864
865,ENSMUSG00000034220
866,ENSMUSG00000022848
867,ENSMUSG00000008682
868,ENSMUSG00000097346
869,ENSMUSG00000026816
870,ENSMUSG00000099398
871,ENSMUSG00000022434
872,ENSMUSG00000020458
873,ENSMUSG00000041921
874,ENSMUSG00000103144
875,ENSMUSG00000021009
876,ENSMUSG00000028972
877,ENSMUSG00000055210
878,ENSMUSG00000035242
879,ENSMUSG00000066441
880,ENSMUSG00000024513
881,ENSMUSG00000075514
882,ENSMUSG00000019852
883,ENSMUSG00000043017
884,ENSMUSG00000106251
885,ENSMUSG00000059486
886,ENSMUSG00000106647
887,ENSMUSG00000006699
888,ENSMUSG00000117799
889,ENSMUSG00000018412
890,ENSMUSG00000115816
891,ENSMUSG00000073468
892,ENSMUSG00000040272
893,ENSMUSG00000039431
894,ENSMUSG00000032562
895,ENSMUSG00000046841
896,ENSMUSG00000020868
897,ENSMUSG00000024892
898,ENSMUSG00000099474
899,ENSMUSG00000013663
900,ENSMUSG00000044037
901,ENSMUSG00000032123
902,ENSMUSG00000032806
903,ENSMUSG00000033773
904,ENSMUSG00000039754
905,ENSMUSG00000095959
906,ENSMUSG00000035495
907,ENSMUSG00000022742
908,ENSMUSG00000001493
909,ENSMUSG00000037526
910,ENSMUSG00000091412
911,ENSMUSG00000087434
912,ENSMUSG00000032816
913,ENSMUSG00000043719
914,ENSMUSG00000050043
915,ENSMUSG00000022744
916,ENSMUSG00000041740
917,ENSMUSG00000079110
918,ENSMUSG00000090386
919,ENSMUSG00000032577
920,ENSMUSG00000029330
921,ENSMUSG00000095193
922,ENSMUSG00000031150
923,ENSMUSG00000040430
924,ENSMUSG00000109244
925,ENSMUSG00000026667
926,ENSMUSG00000031799
927,ENSMUSG00000004364
928,ENSMUSG00000075553
929,ENSMUSG00000035967
930,ENSMUSG00000114623
931,ENSMUSG00000058997
932,ENSMUSG00000021846
933,ENSMUSG00000079834
934,ENSMUSG00000041845
935,ENSMUSG00000020454
936,ENSMUSG00000086279
937,ENSMUSG00000010392
938,ENSMUSG00000059263
939,ENSMUSG00000026018
940,ENSMUSG00000031555
941,ENSMUSG00000032281
942,ENSMUSG00000091512
943,ENSMUSG00000029826
944,ENSMUSG00000010830
945,ENSMUSG00000029518
946,ENSMUSG00000028068
947,ENSMUSG00000096606
948,ENSMUSG00000031538
949,ENSMUSG00000111752
950,ENSMUSG00000062272
951,ENSMUSG00000032897
952,ENSMUSG00000085043
953,ENSMUSG00000063760
954,ENSMUSG00000093668
955,ENSMUSG00000022885
956,ENSMUSG00000026827
957,ENSMUSG00000026005
958,ENSMUSG00000003581
959,ENSMUSG00000053062
960,ENSMUSG00000026980
961,ENSMUSG00000030104
962,ENSMUSG00000031976
963,ENSMUSG00000111748
964,ENSMUSG00000070883
965,ENSMUSG00000020235
966,ENSMUSG00000079243
967,ENSMUSG00000018932
968,ENSMUSG00000029313
969,ENSMUSG00000034473
970,ENSMUSG00000005580
971,ENSMUSG00000043051
972,ENSMUSG00000060126
973,ENSMUSG00000068114
974,ENSMUSG00000006800
975,ENSMUSG00000025231
976,ENSMUSG00000029790
977,ENSMUSG00000039427
978,ENSMUSG00000031751
979,ENSMUSG00000042292
980,ENSMUSG00000040093
981,ENSMUSG00000019832
982,ENSMUSG00000063531
983,ENSMUSG00000032870
984,ENSMUSG00000041460
985,ENSMUSG00000029173
986,ENSMUSG00000025104
987,ENSMUSG00000018999
988,ENSMUSG00000056917
989,ENSMUSG00000025759
990,ENSMUSG00000078317
991,ENSMUSG00000086554
992,ENSMUSG00000026200
993,ENSMUSG00000020248
994,ENSMUSG00000030036
995,ENSMUSG00000032294
996,ENSMUSG00000019590
997,ENSMUSG00000046722
998,ENSMUSG00000021215
999,ENSMUSG00000029465
