Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSMUSG00000042686,Jph1,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000067780,Pi15,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000025927,Tfap2b,0.0,-1.2054652279623248,0.7463675112909732,0.0005667783298470293,1.590568772924751,0.4721862684635094,0.0,1.8719080238531909,1.0
ENSMUSG00000043760,Pkhd1,0.00029475187506976377,1.7945347720376752,0.5041684164033848,0.0,-1.409431227075249,0.5695500402860437,0.0,2.871908023853191,1.0
ENSMUSG00000041872,Il17f,0.0,-0.7904277286834809,0.6848311317774121,0.0003778522198980196,1.1755312736459071,0.6460487371626975,0.0,2.286945523132035,1.0
ENSMUSG00000041859,Mcm3,0.008842556252092912,-3.6435863403542093,1.615242406668466e-29,0.12072378425741725,2.935216944312196,1.6212114996899415e-25,0.05402381523215855,-0.4717151421334913,1.0
ENSMUSG00000025931,Paqr8,0.0,-2.205465227962325,0.10177618713091245,0.0013224827696430685,2.590568772924751,0.04731998363669476,0.0,0.8719080238531909,1.0
ENSMUSG00000041809,Efhc1,0.00029475187506976377,-1.0128201500199285,0.6848311317774121,0.0009446305497450489,0.5905687729247511,0.8993594516420613,0.0016882442260049548,2.0645531017955854,0.9015811603669435
ENSMUSG00000041779,Tram2,0.009137308127162676,-1.7753208362932726,2.3633426157265023e-06,0.03438455201071978,1.8208663923465442,2.97711929875868e-07,0.011817709582034683,-0.8695589625479565,0.8544250093107263
ENSMUSG00000099971,Gm28287,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000025933,Tmem14a,0.0,-4.205465227962325,0.000122103666112138,0.005289931078572274,2.448549768052323,0.0034713924876843653,0.0050647326780148645,1.0139270287256181,0.904992632443137
ENSMUSG00000025934,Gsta3,0.0,-1.2054652279623248,0.697555124979893,0.0005667783298470293,1.590568772924751,0.398854068260232,0.0,1.8719080238531909,1.0
ENSMUSG00000085079,Khdc1b,0.00029475187506976377,1.7945347720376752,0.5041684164033848,0.0,-1.409431227075249,0.5695500402860437,0.0,2.871908023853191,1.0
ENSMUSG00000028033,Kcnq5,0.0,-0.7904277286834809,0.6848311317774121,0.0003778522198980196,1.1755312736459071,0.6460487371626975,0.0,2.286945523132035,1.0
ENSMUSG00000026158,Ogfrl1,0.3878934675918091,1.2718780289547944,3.5482041558079505e-10,0.16153182400640337,-1.1263708539106352,3.3813559929586925e-08,0.15194198034044593,-0.7051057237524752,0.6612955023774219
ENSMUSG00000026156,B3gat2,0.005010781876185984,0.9644597734799873,0.2213468379772016,0.0022671133193881174,-1.101308931712917,0.13815988688322692,0.0050647326780148645,0.9650174282446713,0.9189688520558295
ENSMUSG00000026155,Smap1,0.12998557690576582,-0.4836518590286656,0.04491676534440641,0.19062644493855088,0.5934284270639907,0.008159799268472736,0.10467114201230719,-0.6536438567136376,0.7316872264392995
ENSMUSG00000026154,Sdhaf4,0.008842556252092912,-2.847458673719859,1.577092328095616e-17,0.06669091681200046,2.0581743230077483,1.884798169704538e-12,0.05571205945816351,0.374408364382373,0.939958197461274
ENSMUSG00000026153,Fam135a,0.0,-5.292928069212664,3.08751793001806e-11,0.011902344926787616,3.2686406780373884,4.075506063020458e-09,0.006752976904019819,0.19383611874055262,1.0
ENSMUSG00000026141,Col19a1,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000073725,Lmbrd1,0.25024434193422945,0.8892291825190908,1.6466158449473117e-05,0.14207243468165537,-0.6554415375245441,0.0017252092053010777,0.07259450171821305,-1.314318789918223,0.1385889591325148
ENSMUSG00000073722,4931408C20Rik,0.0,-0.7904277286834809,0.6848311317774121,0.0003778522198980196,1.1755312736459071,0.6460487371626975,0.0,2.286945523132035,1.0
ENSMUSG00000048874,Phf3,0.42090567759962266,0.5932082081834176,0.004810788044585035,0.29604721429009834,-0.34931023463767863,0.11750363226614702,0.12661831695037162,-1.4289863711619752,0.08187253505143442
ENSMUSG00000026064,Ptp4a1,0.02593816500613921,0.6264120132293485,0.0687884080370566,0.0173812021153089,-0.455234916688374,0.20509258597352797,0.011817709582034683,-0.6279378632300148,0.9742736330442093
ENSMUSG00000117310,Ptp4a1,0.007663548751813858,1.0258603181441313,0.05167618093108875,0.0037785221989801955,-0.875094799424061,0.10819667470633502,0.0033764884520099095,-0.09771832710329154,1.0
ENSMUSG00000026058,Khdrbs2,0.0008842556252092913,1.7945347720376752,0.23695825638807108,0.0001889261099490098,-1.409431227075249,0.4721862684635094,0.0,1.5499799289658274,1.0
ENSMUSG00000091318,Gm5415,0.00029475187506976377,0.20957227131651912,1.0,0.0003778522198980196,0.17553127364590715,1.0,0.0,1.8719080238531909,1.0
ENSMUSG00000026134,Prim2,0.004126526250976693,-2.4784837223687406,6.684754392808871e-07,0.02456039429337127,1.7660107793346294,7.115008052256847e-05,0.023635419164069367,0.5988895294467742,0.8773638808916582
ENSMUSG00000004768,Rab23,0.001473759375348819,-1.0128201500199285,0.1943237852504559,0.0034006699790821763,0.8384962863683363,0.28758733689315913,0.0033764884520099095,0.8719080238531909,1.0
ENSMUSG00000042215,Bag2,0.001473759375348819,-2.9780547318592525,7.090215691702774e-06,0.014925162685971773,2.912496867812113,1.4756596424177398e-06,0.0033764884520099095,-0.9525204115633557,1.0
ENSMUSG00000042197,Zfp451,0.05718186376353417,-1.775554452201951,2.825488900885588e-14,0.21008583426329888,1.8039160546581914,3.6066000689615683e-16,0.07597099017022296,-0.9565734458852302,0.40292722231216016
ENSMUSG00000042182,Bend6,0.001179007500279055,-2.4381259847526007,8.34014538807058e-05,0.008123822727807421,2.0500003915620475,0.00024852264225085226,0.0050647326780148645,0.2869455231320339,1.0
ENSMUSG00000026131,Dst,0.011200571252651023,-4.228402039239484,2.525525623113843e-47,0.2299230758079449,3.365133759864685,7.049944496880311e-41,0.08441221130024774,-0.7502873830669414,0.6253364323148851
ENSMUSG00000096992,Gm26788,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000102336,Gm37233,0.009137308127162676,0.8403384616508003,0.1432804766054533,0.005478857188521284,-0.5469347508251845,0.4087921582655424,0.0016882442260049548,-1.0588293137096967,0.99687512412273
ENSMUSG00000042111,Ccdc115,0.04332852563525527,-1.1175453796734063,6.158657072091859e-06,0.09861942939338311,1.1134412689729958,2.134603976304078e-06,0.057400303684168465,-0.38682624454697834,1.0
ENSMUSG00000101711,Gm28306,0.00029475187506976377,1.7945347720376752,0.5041684164033848,0.0,-1.409431227075249,0.5695500402860437,0.0,2.871908023853191,1.0
ENSMUSG00000026127,Imp4,0.05010781876185984,-1.0140249058652122,4.282159985568068e-05,0.10598754768139448,1.0245553750045842,1.3738835008762682e-05,0.06246503636218333,-0.39586430098726666,1.0
ENSMUSG00000026126,Ptpn18,0.12821706565534724,-2.2562624426178415,2.2592581088451366e-23,0.6363031383082649,1.8992825499088064,1.9987865321458814e-19,0.411931591145209,-0.08475556800480244,1.0
ENSMUSG00000100280,Gm28417,0.0032422706257674012,-0.9780547318592525,0.08744583051551334,0.007179192178062371,1.0686160697293952,0.054192517098128876,0.0033764884520099095,-0.1869856652003783,1.0
ENSMUSG00000101223,4930568A12Rik,0.001473759375348819,0.7945347720376752,0.6848311317774121,0.0009446305497450489,-0.4094312270752489,0.8903920338123638,0.0,0.4124764052158927,1.0
ENSMUSG00000026125,Prss39,0.0,-1.2054652279623248,0.697555124979893,0.0005667783298470293,1.590568772924751,0.398854068260232,0.0,1.8719080238531909,1.0
ENSMUSG00000037509,Arhgef4,0.001473759375348819,0.057569177871469535,1.0,0.0015114088795920783,-0.046861147690540506,1.0,0.0016882442260049548,1.0645531017955854,1.0
ENSMUSG00000104002,Gm38336,0.0017685112504185825,0.6018896940952789,0.7125583481678328,0.0013224827696430685,-0.21678614913285266,1.0,0.0,0.06455310179558538,1.0
ENSMUSG00000037503,Fam168b,0.1400071406581378,-0.13082642706956937,0.697555124979893,0.1622875284461994,0.3163938094857559,0.19925097486831597,0.074282745944218,-1.0188629063920511,0.3476320767627549
ENSMUSG00000026123,Plekhb2,0.054234345012836534,-1.1739296545292182,1.269311747774842e-06,0.12903653309517368,1.194640096593611,2.1911822712229194e-07,0.0675297690401982,-0.5320912039732053,0.922915827415088
ENSMUSG00000102279,Gm37146,0.0,-0.7904277286834809,0.6848311317774121,0.0003778522198980196,1.1755312736459071,0.6460487371626975,0.0,2.286945523132035,1.0
ENSMUSG00000045216,Hs6st1,0.005305533751255748,-3.4210620877899194,1.86644118165843e-23,0.06442380349261234,3.1015306922021297,3.864836371214597e-24,0.0185706864860545,-1.0349825717553287,0.4829020470367131
ENSMUSG00000104523,Gm37335,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000102202,Gm33280,0.0005895037501395275,0.37949727275883127,1.0,0.0005667783298470293,0.0056062722035949974,1.0,0.0,1.2869455231320348,1.0
ENSMUSG00000037470,Uggt1,0.02888568375683685,-1.7928544660780212,1.9102219632999764e-12,0.10863251322068063,1.8778507250052217,8.696778746805184e-15,0.03207664029409414,-1.2027686624413056,0.26994523949193217
ENSMUSG00000047180,Neurl3,0.7445432364262232,1.3131098754249302,2.0173275623133153e-11,0.3145619730651013,-1.0653602491505492,5.6155344707557835e-08,0.16544793414848558,-1.5321583576046502,0.048259130007315736
ENSMUSG00000037447,Arid5a,0.27264548443953146,0.1455774173021609,0.6144753268473326,0.26109588394953154,0.06560149864423326,0.8761792003857529,0.11648885159434189,-1.1712364678473255,0.21231537531241215
ENSMUSG00000102762,4930403P22Rik,0.019158871879534644,0.33113425119743223,0.44078162484773115,0.01568086712576781,-0.2069383631765067,0.6296796207320091,0.011817709582034683,-0.3472604966089712,1.0
ENSMUSG00000010453,Kansl3,0.11613223877748692,0.6957297619821907,0.0023663722965621982,0.0753815178696549,-0.47293416938140753,0.04497497001359235,0.03882961719811396,-1.1761246725686116,0.2829904986425856
ENSMUSG00000037432,Fer1l5,0.001473759375348819,0.5721423507012275,0.7887164890429199,0.0009446305497450489,-0.6318236484116966,0.7979446503482773,0.0016882442260049548,1.4124764052158927,1.0
ENSMUSG00000001143,Lman2l,0.022990646255441574,-0.8616864118533023,0.003093764849792351,0.04326407917832324,0.8213489797539175,0.002877324936530235,0.03207664029409414,-0.07295042195434842,1.0
ENSMUSG00000037408,Cnnm4,0.02829618000669732,0.1849942485958529,0.6668778889015861,0.02644965539286137,0.02968040718245124,1.0,0.011817709582034683,-1.0168352250450692,0.5894020373439984
ENSMUSG00000001138,Cnnm3,0.011790075002790551,-0.9668542960677486,0.004793496870876457,0.02437146818342226,0.9690803961784802,0.002920331300417321,0.015194198034044593,-0.2155548173971491,1.0
ENSMUSG00000067653,Ankrd23,0.0017685112504185825,-0.6460378193483063,0.46258050080177043,0.0032117438691331665,0.7604937743670632,0.3679327353281597,0.0016882442260049548,0.2869455231320348,1.0
ENSMUSG00000079610,Ankrd39,0.0032422706257674012,-2.4908674468245735,7.314554457890642e-09,0.020970798204340085,2.310460853732015,3.182868898874282e-09,0.008441221130024774,-0.4856439807648938,1.0
ENSMUSG00000026121,Sema4c,0.0008842556252092913,-4.136202565525211,2.4472460442098235e-11,0.022104354864034146,3.4732118222865918,6.448708634231127e-11,0.006752976904019819,-0.725027118534042,1.0
ENSMUSG00000087589,D430040D24Rik,0.0,-2.205465227962325,0.4226472941595701,0.0011335566596940587,1.3979236949823548,0.5939282684051254,0.0016882442260049548,2.0645531017955854,0.8578574455243771
ENSMUSG00000046337,Fam178b,0.00029475187506976377,-1.9059049461034174,0.08438789020667332,0.0022671133193881174,2.2910084910658437,0.024798297759781353,0.0,0.06455310179558538,1.0
ENSMUSG00000061518,Cox5b,0.3410279194557167,-0.9236209723537723,1.4796820504916394e-05,0.658029640952401,0.8218223049028117,6.18038135025987e-05,0.5503676176776152,0.04483486718108087,1.0
ENSMUSG00000037351,Actr1b,0.035075473133301886,-1.272989222159333,4.7094652354116777e-07,0.09011775444567767,1.3115264908905644,4.299668555508571e-08,0.04220610565012387,-0.6492393792705222,0.7970650140329745
ENSMUSG00000102416,4933424G06Rik,0.0008842556252092913,-0.5273933228496865,0.6995588064150743,0.0017003349895410881,0.9124968678121128,0.398854068260232,0.0,0.17146830571209826,1.0
ENSMUSG00000104237,Gm33533,0.0,-0.7904277286834809,0.697555124979893,0.0003778522198980196,1.1755312736459071,0.6654113816950373,0.0,2.286945523132035,1.0
ENSMUSG00000026117,Zap70,0.0,-5.1123558235708435,5.03083182752804e-10,0.010957714377042568,4.473211822286592,1.0098850964730241e-10,0.0016882442260049548,-1.0107350255086507,0.9064824842519379
ENSMUSG00000026116,Tmem131,0.08400428439488267,-0.7581208916237583,0.001199903271024544,0.15208551850895288,0.9277921876878481,2.7831811498318682e-05,0.05571205945816351,-1.132064521220078,0.2725720671345713
ENSMUSG00000102930,Gm38115,0.005895037501395276,-1.868430240684754,8.130766421090172e-07,0.02380468985357523,1.8243659575334474,1.9678895477628274e-07,0.010129465356029729,-0.5204093989255698,1.0
ENSMUSG00000050122,Vwa3b,0.0,-0.2054652279623248,1.0,0.0001889261099490098,0.5905687729247511,1.0,0.0,2.871908023853191,1.0
ENSMUSG00000026113,Inpp4a,0.0642559087652085,0.9326972110952001,0.00038024597478841375,0.03438455201071978,-0.7702483353562064,0.003443131584664536,0.027011907616079276,-0.6880875613513906,0.8631785084592436
ENSMUSG00000026112,Coa5,0.04804455563637149,-1.6680921857594289,6.41116622770824e-12,0.15794222791737217,1.4479035440590362,2.0366694872794996e-10,0.11311236314233197,-0.006413419558557454,1.0
ENSMUSG00000026111,Unc50,0.05069732251199937,0.12063854289623066,0.7299479861754117,0.048365084146946506,0.011230821397473001,1.0,0.03207664029409414,-0.5509977187589925,0.9259785494840395
ENSMUSG00000026110,Mgat4a,0.10994244940102188,-0.8446850076163304,0.00018390394986524027,0.21386435646227908,1.07116500156009,5.795418491186416e-07,0.05402381523215855,-1.6402039114602847,0.04348990867043318
ENSMUSG00000026090,2010300C02Rik,0.0,-2.375390229404637,0.06401847377891923,0.0015114088795920783,2.7604937743670632,0.028235511406775993,0.0,0.701983022410877,1.0
ENSMUSG00000060771,Tsga10,0.014737593753488189,-0.4156829353526703,0.29728705528066784,0.020781872094391075,0.5270036441472845,0.13676736912213477,0.011817709582034683,-0.4590088542614268,1.0
ENSMUSG00000037216,Lipt1,0.0,-2.5273933228496865,0.06519966135989129,0.0017003349895410881,2.912496867812113,0.029734105994951462,0.0,0.5499799289658274,1.0
ENSMUSG00000026088,Mitd1,0.03301221000781354,0.08333227393655118,0.8887861644150109,0.03381777368087275,0.1997788198925834,0.6114811061349462,0.008441221130024774,-1.7329540343056706,0.1877538633552647
ENSMUSG00000026087,Mrpl30,0.10670017877525448,-1.418458951296523,5.460755824573152e-10,0.29075728321152605,1.196289833812704,3.3627386958428405e-08,0.24141892431870854,0.1485314944349394,1.0
ENSMUSG00000026085,Lyg1,0.0005895037501395275,1.3794972727588313,0.45458622036755836,0.0,-2.409431227075249,0.1418629703440645,0.0016882442260049548,3.286945523132035,0.6979828594110579
ENSMUSG00000058407,Txndc9,0.11701649440269621,-0.6456562044695069,0.005687006211999359,0.18854825772911177,0.6510277949809886,0.003406933702091515,0.13674778230640133,-0.21762319773837824,1.0
ENSMUSG00000026083,Eif5b,0.10463691564976614,-1.7233778570125236,1.9119351689225804e-13,0.3578260522434245,1.5127666213211177,7.026412203481079e-12,0.24310716854471348,-0.08389217223627465,1.0
ENSMUSG00000026082,Rev1,0.02505390938092992,-0.2710535695899017,0.47248288075892736,0.03173958647143364,0.39153536701980673,0.22877935976540503,0.0185706864860545,-0.5318141621978194,1.0
ENSMUSG00000103804,Gm37062,0.0,-0.7904277286834809,0.6848311317774121,0.0003778522198980196,1.1755312736459071,0.6460487371626975,0.0,2.286945523132035,1.0
ENSMUSG00000037138,Aff3,0.0,-3.5977826507410846,0.0008728258038221258,0.0035895960890311857,2.912496867812113,0.0014366291319288648,0.0016882442260049548,0.5499799289658274,1.0
ENSMUSG00000087131,Gm16152,0.0,-1.2054652279623248,0.697555124979893,0.0005667783298470293,1.590568772924751,0.398854068260232,0.0,1.8719080238531909,1.0
ENSMUSG00000026080,Chst10,0.0008842556252092913,-2.7600540796399624,1.8041010907088796e-05,0.00793489661785841,2.016833527626848,0.00035981742463411906,0.006752976904019819,0.6702741626835396,1.0
ENSMUSG00000026078,Pdcl3,0.06720342751590613,-1.3774886952886347,4.42016814354821e-09,0.17947980445155928,1.2077458985110767,5.376080700789869e-08,0.13674778230640133,0.02611202549151148,1.0
ENSMUSG00000073702,Rpl31,0.27235073256446174,-2.5764588819320378,3.954930175653399e-31,1.6935336495829236,2.1413407031004734,3.5042042205042806e-25,1.0213877567329976,-0.15652691682560316,1.0
ENSMUSG00000003134,Tbc1d8,0.06661392376576661,0.3082003040442345,0.2721507218701919,0.055166424105110856,-0.19195429615291815,0.545386137454847,0.04220610565012387,-0.44724298636359805,1.0
ENSMUSG00000003135,Cnot11,0.024169653755720628,-0.7611631341782861,0.008508884936166555,0.04383085750817027,0.9001660659013933,0.001015272056820396,0.0185706864860545,-0.8423374938129324,0.6788270095340925
ENSMUSG00000085894,Gm15832,0.11966926127832408,2.253966390674972,9.856757150182945e-22,0.02626072928291236,-1.9771157363645697,8.748583684890178e-17,0.013505953808039638,-2.0509241156243494,0.03612922279871734
ENSMUSG00000048234,Rnf149,1.9904594123461148,1.790268964550995,5.352035109989146e-21,0.6160880445437209,-1.4858733006653146,7.150383973803502e-15,0.21103052825061935,-2.4406868533469632,0.0002466011648639221
